CD_GEOCMU,lat,long
"4209300",-28.020119,-50.340862
"4209409",-28.486004,-48.825991
"4209508",-27.207513,-49.732851
"4209607",-28.384421,-49.452633
"4209706",-26.858134,-50.702665
"4209805",-27.471821,-49.257278
"4209904",-27.189295,-49.506923
"4210001",-26.726965,-48.891147
"4210100",-26.200904,-49.889368
"4210209",-27.427771,-49.053301
"4210308",-26.481113,-50.361990
"4210407",-28.863891,-49.455715
"4210605",-26.626365,-48.988272
"4210704",-26.480577,-51.142101
"4210803",-28.841601,-49.601997
"4210852",-27.185945,-50.174322
"4211058",-27.193351,-50.927942
"4211108",-26.660676,-50.289883
"4211207",-28.637775,-49.242135
"4211256",-28.721727,-49.740259
"4211306",-26.828801,-48.727270
"4211504",-27.313057,-49.042000
"4211603",-28.684639,-49.584918
"4211702",-28.279898,-49.372839
"4211751",-27.517306,-49.971574
"4211892",-27.963375,-50.072718
"4211900",-27.771998,-48.661540
"4212056",-27.562892,-50.161613
"4212205",-26.498703,-50.171385
"4212254",-29.267503,-49.721067
"4212304",-27.964335,-48.760749
"4212403",-28.479028,-49.204783
"4212502",-26.807424,-48.650548
"4212650",-28.401279,-48.885117
"4212700",-27.545613,-49.682650
"4212809",-26.759278,-48.733076
"4213005",-27.049278,-51.235512
"4213203",-26.728590,-49.173302
"4213302",-27.410680,-50.298970
"4213351",-27.180233,-50.418207
"4213500",-27.174618,-48.616123
"4213609",-26.383211,-51.007939
"4213708",-27.286670,-49.977544
"4213807",-29.181816,-49.989581
"4214003",-27.062029,-49.714115
"4214102",-27.267841,-49.354599
"4214300",-27.674123,-49.090667
"4214409",-26.908921,-51.063075
"4214508",-26.892469,-50.131834
"4214607",-27.158408,-49.841092
"4214706",-26.617628,-49.368326
"4214805",-27.195723,-49.629362
"4214904",-28.093194,-49.190720
"4215000",-26.442830,-49.596464
"4215059",-27.914257,-49.753631
"4215109",-26.895367,-49.351145
"4215307",-26.969702,-50.010945
"4215455",-28.651152,-49.125784
"4215505",-26.925925,-50.446472
"4215604",-28.011722,-49.182292
"4215653",-29.122082,-49.743870
"4215679",-26.667520,-50.005526
"4215703",-27.741461,-48.796468
"4215802",-26.295511,-49.350599
"4215901",-27.956219,-48.939913
"4216057",-27.296188,-50.349030
"4216206",-26.262071,-48.640270
"4216305",-27.328707,-48.859754
"4216354",-26.590863,-48.797741
"4216404",-29.206007,-49.813638
"4216503",-28.298145,-50.013923
"4216602",-27.578442,-48.656287
"4216800",-27.597686,-50.651604
"4217006",-28.353146,-49.168904
"4217105",-28.124358,-48.972388
"4217253",-27.591344,-48.837165
"4217402",-26.368089,-49.060520
"4217600",-28.583339,-49.526662
"4217709",-29.069801,-49.655842
"4217808",-27.078722,-50.092676
"4217907",-27.146805,-51.147478
"4218004",-27.247123,-48.700982
"4218103",-28.807076,-49.868096
"4218202",-26.807822,-49.269016
"4218251",-26.623812,-50.665917
"4218301",-26.169965,-50.255050
"4218350",-28.498565,-49.490287
"4218400",-28.565650,-49.154201
"4218608",-27.311617,-49.810981
"4218707",-28.481159,-49.037185
"4218806",-28.903109,-49.703684
"4218905",-28.038604,-49.577827
"4218954",-28.023356,-49.900901
"4219002",-28.492456,-49.328846
"4219150",-27.466651,-50.951003
"4219200",-27.387496,-49.347594
"4219309",-27.006435,-51.126887
"4219358",-26.826225,-49.845368
"4219408",-26.936842,-49.842020
"4220000",-28.826791,-49.254248
"4300570",-29.362897,-51.304925
"4300604",-29.995166,-51.037492
"4300877",-29.634919,-50.934455
"4301057",-29.520261,-49.892946
"4301636",-30.211510,-50.293878
"4302303",-28.598315,-50.423287
"4302352",-29.470725,-51.363530
"4303103",-29.920963,-51.095260
"4303608",-29.062892,-50.136675
"4303673",-28.726202,-51.098661
"4303905",-29.672486,-51.049128
"4304408",-29.351858,-50.774872
"4304606",-29.912343,-51.179649
"4304630",-29.679672,-50.000149
"4304671",-30.134824,-50.511894
"4304713",-29.772225,-50.341826
"4305108",-29.102413,-51.024049
"4305454",-30.121323,-50.271544
"4306403",-29.598930,-51.090481
"4306551",-29.367537,-49.855402
"4307401",-28.037616,-51.170076
"4307609",-29.647759,-51.188364
"4307708",-29.851747,-51.176797
"4308102",-29.455420,-51.285001
"4308201",-29.031216,-51.221558
"4309050",-29.886665,-50.770690
"4309100",-29.385984,-50.897459
"4309209",-29.890779,-50.947396
"4310108",-29.560415,-50.794478
"4310330",-29.930788,-50.117981
"4310652",-29.461203,-50.163667
"4310801",-29.580640,-51.157078
"4311122",-28.948385,-50.361391
"4311627",-29.582989,-51.219660
"4311643",-29.459823,-51.215619
"4311734",-29.262300,-50.002408
"4311775",-29.633724,-50.209075
"4312377",-28.700276,-50.805094
"4312443",-29.337953,-49.954318
"4312476",-29.520792,-51.055323
"4312500",-30.854758,-50.729199
"4312617",-28.385982,-51.230250
"4313060",-29.585678,-50.898216
"4313086",-29.001177,-51.315892
"4313201",-29.372355,-51.084882
"4313375",-29.844434,-51.288619
"4313409",-29.734974,-51.048997
"4313508",-29.915968,-50.267568
"4313656",-30.362436,-50.448958
"4314050",-29.659016,-50.856002
"4314423",-29.460926,-51.108403
"4314464",-27.853610,-51.219317
"4314803",-29.700437,-51.248979
"4314902",-30.095389,-51.165067
"4315149",-29.524481,-51.174159
"4315750",-29.616141,-50.399769
"4316006",-29.629015,-50.549707
"4316956",-29.477589,-50.966896
"4317608",-29.872722,-50.559378
"4318200",-29.199720,-50.559710
"4318481",-29.535900,-51.257231
"4318622",-28.648603,-49.961703
"4318705",-29.755386,-51.144978
"4319000",-28.963113,-51.065094
"4319505",-29.589366,-51.337820
"4319752",-29.382914,-51.372685
"4319901",-29.614368,-50.995595
"4320008",-29.823345,-51.133712
"4321204",-29.671395,-50.763641
"4321352",-31.286111,-51.073983
"4321436",-29.601897,-50.066889
"4321501",-29.328302,-49.809625
"4321600",-30.028597,-50.221285
"4321667",-29.474301,-49.963212
"4321709",-29.477329,-50.770591
"4321832",-29.428526,-50.085410
"4322509",-28.370406,-50.923740
"4322541",-29.362762,-51.248396
"4323002",-30.167135,-50.869536
"4323804",-29.808028,-50.069819
"5200050",-16.785179,-49.454049
"5200100",-16.186840,-48.713614
"5200134",-17.452209,-50.326032
"5200159",-16.369254,-50.184673
"5200175",-14.906515,-47.795432
"5200209",-18.077988,-48.791731
"5200258",-15.755796,-48.287428
"5200308",-16.089104,-48.482341
"5200506",-17.693371,-49.465363
"5200803",-14.566349,-46.631837
"5200852",-16.261113,-50.001308
"5200902",-16.626558,-51.107283
"5201108",-16.290587,-48.973596
"5201207",-18.311275,-48.224735
"5201306",-16.398219,-49.967873
"5201405",-16.809829,-49.262917
"5201603",-16.365622,-49.701529
"5201801",-16.951319,-49.419105
"5202155",-15.139170,-50.439590
"5202601",-16.694984,-50.525725
"5202809",-16.494176,-49.766667
"5203203",-14.907532,-48.881195
"5203302",-16.957451,-48.911581
"5203500",-18.189127,-49.878452
"5203559",-16.601313,-49.011265
"5203609",-16.387872,-49.378081
"5203807",-15.237049,-51.208418
"5203906",-18.125121,-49.007418
"5203939",-16.169373,-50.452325
"5203962",-14.406981,-46.296631
"5204003",-15.759897,-46.992502
"5204102",-18.542838,-50.982083
"5204201",-16.720616,-50.699395
"5204250",-18.491777,-49.622412
"5204508",-17.709236,-48.646242
"5204557",-16.742178,-48.972090
"5204607",-16.787289,-49.699976
"5204805",-17.551461,-47.768395
"5204854",-16.285953,-49.103528
"5205000",-15.425199,-49.743817
"5205059",-18.155749,-50.339702
"5205109",-17.931473,-47.665143
"5205208",-16.454763,-49.583646
"5205406",-15.276544,-49.637652
"5205455",-17.086453,-49.756598
"5205497",-16.124361,-47.819112
"5205513",-15.655637,-48.602886
"5205703",-16.366575,-50.579513
"5205802",-15.930285,-48.679456
"5205901",-18.168909,-48.533409
"5206206",-16.698648,-47.517958
"5206305",-17.213652,-48.707421
"5206503",-17.241212,-49.357172
"5206602",-18.320197,-48.134497
"5206701",-14.556136,-46.191090
"5206800",-16.256577,-49.333392
"5206909",-18.117621,-47.565878
"5207352",-17.421849,-49.741895
"5207402",-17.476725,-49.964259
"5207535",-15.435513,-50.370492
"5207600",-16.152181,-50.855582
"5207808",-16.640014,-50.312993
"5208004",-15.307706,-47.247576
"5208152",-16.403155,-48.674121
"5208400",-16.514464,-49.068765
"5208509",-18.122208,-48.138761
"5208608",-15.275361,-49.167425
"5208707",-16.643335,-49.274193
"5208806",-16.500079,-49.429302
"5208905",-15.846976,-50.243110
"5209101",-17.993750,-49.659914
"5209150",-18.509024,-50.155716
"5209200",-16.911343,-49.572745
"5209291",-15.672455,-50.050377
"5209457",-14.699623,-49.730987
"5209606",-15.743450,-49.785070
"5209705",-17.011711,-49.266802
"5209804",-14.739776,-49.363106
"5209937",-18.509158,-49.916542
"5209952",-17.185040,-49.968258
"5210000",-16.307751,-49.516259
"5210109",-17.505714,-48.054734
"5210158",-15.169349,-49.670139
"5210307",-16.357437,-50.880279
"5210406",-16.080806,-49.823959
"5210562",-15.938246,-49.626701
"5210604",-15.772702,-49.612768
"5210901",-14.942538,-49.647979
"5211008",-15.702904,-50.771220
"5211206",-15.547594,-49.950431
"5211404",-16.195873,-49.609688
"5211503",-18.353438,-49.418183
"5211602",-16.675867,-51.034198
"5211701",-17.091952,-50.182404
"5211800",-15.702014,-49.387141
"5212006",-16.190008,-51.058320
"5212055",-15.965514,-49.411704
"5212105",-17.795604,-49.618620
"5212303",-16.569634,-48.890648
"5212501",-16.481752,-47.992176
"5212600",-17.299640,-49.458156
"5212907",-17.985426,-48.689394
"5212956",-15.377511,-50.774601
"5213004",-18.036035,-50.363986
"5213053",-15.017050,-48.308607
"5213400",-16.507694,-50.771064
"5213806",-17.774764,-49.129265
"5213855",-15.311023,-50.011704
"5213905",-16.162354,-50.158191
"5214002",-14.842599,-50.587228
"5214408",-16.584575,-49.849073
"5214507",-16.426583,-49.186323
"5214705",-15.045281,-49.934941
"5214804",-18.098857,-48.295784
"5214861",-15.077819,-49.508347
"5215009",-16.358075,-49.309093
"5215207",-16.054614,-50.646103
"5215231",-16.124838,-48.075064
"5215306",-17.007860,-48.195479
"5215405",-16.255077,-49.220588
"5215504",-18.219346,-47.747275
"5215603",-15.361169,-48.305441
"5215702",-16.809003,-49.945907
"5215801",-17.306495,-48.396822
"5215900",-16.819823,-50.195132
"5216007",-18.204032,-49.403251
"5216304",-18.808467,-50.623861
"5216403",-17.047066,-50.637850
"5216809",-16.111935,-49.316435
"5217104",-17.331887,-48.993402
"5217302",-15.810172,-49.011914
"5217401",-17.272199,-48.389050
"5217609",-15.283774,-47.751560
"5217708",-17.531138,-49.538141
"5218052",-17.901137,-50.148088
"5218391",-17.273184,-49.246141
"5218508",-18.437298,-50.529197
"5218607",-15.340657,-49.532526
"5218706",-15.472390,-49.440250
"5218789",-17.827630,-48.781120
"5218904",-15.181067,-49.876827
"5219001",-16.282228,-50.372096
"5219100",-16.596279,-49.679914
"5219209",-17.360392,-48.593136
"5219308",-17.801554,-50.578746
"5219357",-15.250540,-49.390017
"5219456",-14.876680,-49.056271
"5219506",-16.062765,-49.486028
"5219712",-17.525173,-50.630611
"5219738",-16.476769,-49.294093
"5219753",-16.085048,-48.283048
"5219902",-15.951326,-49.255957
"5220058",-16.818443,-50.372888
"5220108",-16.454997,-50.374468
"5220157",-14.916218,-49.276112
"5220264",-16.989522,-48.667803
"5220280",-15.366896,-49.827652
"5220405",-19.010516,-50.590874
"5220454",-16.705644,-49.107760
"5220603",-16.606992,-48.558050
"5220686",-14.432565,-46.582904
"5220702",-14.751988,-46.270072
"5221007",-16.046313,-49.595780
"5221197",-16.442832,-49.074327
"5221304",-18.344183,-47.782077
"5221403",-16.638953,-49.545242
"5221502",-16.576997,-50.131884
"5221551",-17.754201,-50.312667
"5221700",-15.578098,-49.643383
"5221809",-17.435983,-48.196153
"5221858",-16.084268,-47.988349
"5221908",-17.078033,-49.611397
"5222005",-16.812979,-48.441809
"5222054",-17.724574,-49.872794
"5222203",-14.993579,-47.062616
"5222302",-15.269203,-48.814542
"5300108",-15.780692,-47.797361
"1200013",-9.933715,-66.950492
"1200054",-10.779064,-70.005888
"1200104",-10.746741,-69.207641
"1200138",-9.614095,-68.173711
"1200179",-10.473611,-67.836023
"1200203",-7.971938,-72.754879
"1200252",-10.888957,-68.618119
"1200302",-8.924464,-70.744779
"1200328",-9.242578,-71.906097
"1200336",-7.504445,-73.438975
"1200344",-9.381206,-69.853924
"1200351",-9.095973,-72.559326
"1200385",-10.248884,-67.339896
"1200393",-8.491700,-72.733505
"1200401",-10.066148,-68.371045
"1200427",-7.843741,-73.223281
"1200435",-9.410338,-70.395551
"1200450",-9.997066,-67.427050
"1200500",-9.771175,-69.381570
"1200609",-8.239445,-71.444934
"1200708",-10.575487,-68.504767
"1200807",-9.629506,-67.698446
"1400027",3.732909,-62.436952
"1400050",3.078257,-62.755525
"1400100",3.117915,-60.717953
"1400159",2.787101,-60.100185
"1400175",2.272837,-60.542285
"1400209",0.990924,-61.472051
"1400233",0.914689,-59.338139
"1400282",2.190481,-62.449004
"1400308",2.513324,-61.995554
"1400407",3.879114,-60.065025
"1400456",4.168714,-60.839439
"1400472",0.037744,-61.010501
"1400506",0.635780,-59.845020
"1400605",0.884435,-60.151836
"1400704",4.684078,-60.280843
"1500404",-0.604683,-55.039155
"1500503",0.284479,-53.893585
"1500602",-6.486171,-53.886682
"1501006",-3.667215,-56.016298
"1501451",-3.191127,-54.992850
"1501725",-3.292106,-52.685405
"1502855",-1.845743,-55.113491
"1503002",-1.159079,-57.806039
"1503606",-5.871135,-56.496715
"1503754",-7.445287,-57.302705
"1503903",-2.622876,-56.221374
"1504455",-3.160213,-53.194998
"1504752",-3.070440,-54.575153
"1504802",-1.074400,-54.353049
"1505031",-8.062277,-55.612026
"1505106",-0.169920,-55.675044
"1505304",0.255091,-57.149919
"1505650",-3.889824,-54.500659
"1505908",-2.184593,-52.547751
"1506005",-2.120245,-53.660172
"1506195",-4.241043,-55.210740
"1506807",-2.679336,-55.238455
"1507979",-1.951558,-56.458373
"1508050",-5.130225,-56.003467
"1508159",-3.583616,-53.807336
"1508357",-3.135268,-51.973974
"1600055",1.651748,-52.268139
"1600154",1.157489,-52.519326
"1600279",1.101364,-53.310546
"1600808",-0.996442,-52.061178
"5100250",-10.055487,-56.366691
"5100805",-8.753688,-57.827159
"5101407",-10.186843,-59.838050
"5101902",-12.421917,-57.998828
"5102793",-10.105200,-55.830651
"5102850",-10.954292,-58.607589
"5103056",-11.447527,-55.048739
"5103205",-10.630463,-55.468623
"5103254",-9.292141,-60.304158
"5103304",-13.196516,-59.750779
"5103379",-9.537361,-58.676546
"5103700",-11.917537,-54.166797
"5103858",-12.996483,-53.455077
"5104104",-9.776092,-54.617798
"5104526",-12.013384,-56.055977
"5104542",-12.139610,-56.755003
"5104559",-11.110775,-55.590551
"5105101",-11.023921,-57.618484
"5105150",-11.533747,-59.329825
"5105176",-10.363078,-58.591601
"5105259",-13.037625,-56.165292
"5105580",-10.885665,-54.052991
"5105606",-10.015386,-54.354973
"5106158",-9.766683,-58.077923
"5106190",-10.920282,-54.906272
"5106216",-10.700199,-56.041598
"5106224",-13.629828,-56.104692
"5106240",-12.991081,-54.766078
"5106265",-9.751137,-55.403478
"5106273",-11.384381,-57.307683
"5106299",-9.593308,-56.681944
"5106422",-10.147266,-53.586426
"5106802",-11.734173,-56.747665
"5107065",-12.158216,-52.743195
"5107248",-11.935387,-54.902983
"5107305",-13.551121,-56.807344
"5107354",-10.696061,-52.617566
"5107578",-10.462512,-61.010059
"5107743",-10.065333,-52.543628
"5107875",-13.154369,-58.652348
"5107909",-11.711715,-55.500150
"5107925",-12.741843,-55.677341
"5107941",-11.213225,-56.496560
"5108006",-12.569099,-56.531225
"5108055",-10.507035,-54.977855
"5108303",-11.526916,-54.315897
"5108501",-12.421776,-55.345821
"5108808",-10.291970,-55.339405
"5108907",-12.783072,-57.219823
"5108956",-9.965579,-57.250198
"1500107",-1.730276,-48.883083
"1500131",-4.957319,-48.424601
"1500206",-2.035451,-48.411527
"1500347",-6.772979,-50.430155
"1500701",-0.827016,-49.961281
"1500800",-1.334014,-48.383567
"1500909",-1.105351,-46.507281
"1500958",-2.231179,-47.726353
"1501105",-2.373143,-50.181767
"1501204",-3.129560,-49.698978
"1501253",-7.486384,-50.634416
"1501303",-1.498638,-48.634261
"1501402",-1.240719,-48.459911
"1501501",-1.339618,-48.275620
"1501576",-5.054267,-48.763514
"1501600",-1.387281,-47.302284
"1501709",-1.197532,-46.765221
"1501758",-5.735507,-48.431889
"1501782",-3.733484,-49.371220
"1501808",-1.121081,-50.628160
"1501907",-1.633949,-48.088662
"1501956",-1.990813,-46.440785
"1502004",-0.869424,-48.877241
"1502103",-2.253062,-49.513572
"1502152",-6.424206,-50.085674
"1502202",-1.143200,-47.119451
"1502301",-2.043767,-47.234174
"1502400",-1.268942,-47.876996
"1502509",-0.029518,-49.829284
"1502608",-0.903936,-48.284649
"1502707",-8.182491,-49.512708
"1502756",-1.883983,-47.974822
"1502772",-6.228930,-49.624611
"1502806",-1.583462,-49.988034
"1502905",-0.742954,-47.863203
"1502939",-4.186576,-47.898112
"1502954",-6.069645,-49.245435
"1503044",-7.548323,-49.576031
"1503077",-2.167956,-47.075281
"1503093",-4.027193,-49.005718
"1503200",-1.145018,-47.565988
"1503309",-2.062706,-49.130745
"1503408",-1.464922,-47.922817
"1503457",-2.805778,-47.921546
"1503507",-1.812322,-47.399382
"1503705",-5.114824,-49.869706
"1503804",-4.598533,-49.181198
"1504000",-1.864269,-49.469137
"1504059",-1.991155,-47.512580
"1504109",-0.809422,-47.635153
"1504208",-5.629800,-50.016960
"1504307",-0.802479,-47.496562
"1504406",-0.840626,-47.708966
"1504422",-1.397487,-48.319828
"1504604",-2.576646,-49.466290
"1504703",-2.683911,-49.074042
"1504901",-1.355675,-49.309250
"1504950",-2.392663,-46.899869
"1504976",-4.981070,-49.230771
"1505007",-1.156443,-47.392148
"1505064",-4.502843,-50.271610
"1505205",-2.278919,-49.902330
"1505403",-1.495971,-47.139413
"1505486",-3.684126,-50.631681
"1505494",-5.927267,-48.370184
"1505502",-3.203462,-47.603167
"1505536",-6.151734,-50.489772
"1505551",-7.736975,-50.123622
"1505601",-1.130711,-47.271983
"1505635",-6.541035,-49.011769
"1505700",-1.117508,-49.077282
"1506104",-0.952687,-47.131474
"1506112",-0.851437,-47.016029
"1506138",-8.069329,-50.198124
"1506161",-7.340633,-49.895143
"1506187",-4.516927,-48.460037
"1506203",-0.680401,-47.348991
"1506302",-0.801384,-48.609216
"1506351",-1.194336,-48.250517
"1506401",-0.583350,-49.313859
"1506500",-1.365207,-48.129307
"1506559",-1.657496,-46.927152
"1506583",-8.633788,-50.314370
"1506609",-1.374485,-47.521642
"1506708",-9.364056,-50.611282
"1506906",-0.913344,-47.332947
"1507003",-1.093256,-48.182765
"1507102",-0.791208,-48.078781
"1507151",-5.657595,-48.730594
"1507201",-1.883874,-47.771752
"1507409",-1.205967,-47.746861
"1507458",-6.189251,-48.748223
"1507466",-0.870468,-47.964466
"1507474",-0.780364,-47.212066
"1507508",-5.447323,-48.696792
"1507607",-1.552667,-47.611221
"1507706",-1.434118,-49.680283
"1507755",-6.838887,-49.569770
"1507904",-0.492786,-48.637140
"1507953",-2.907847,-48.736704
"1507961",-1.002978,-47.848376
"1508001",-2.636126,-48.267625
"1508035",-1.024730,-46.933921
"1508100",-3.856020,-49.821023
"1508126",-3.809840,-47.493609
"1508209",-0.888181,-48.137990
"1508308",-1.531005,-46.455055
"1508407",-6.917778,-49.635269
"1600212",1.035541,-50.487112
"1600253",0.538388,-50.640251
"1700251",-9.480414,-49.309888
"1700301",-6.487652,-47.513386
"1700350",-11.332169,-48.908194
"1700400",-11.430057,-47.210410
"1700707",-12.408493,-49.112914
"1701002",-6.232420,-48.186982
"1701051",-6.435605,-47.912953
"1701101",-9.987892,-48.000685
"1701309",-6.946167,-48.633057
"1701903",-8.939488,-49.504805
"1702000",-12.841147,-49.696348
"1702109",-7.331668,-48.587840
"1702158",-6.790979,-48.525270
"1702208",-5.665569,-48.105843
"1702307",-7.723303,-48.999845
"1702406",-12.818660,-47.047860
"1702554",-5.498180,-47.929068
"1702703",-12.642368,-46.418694
"1702901",-5.645645,-47.766383
"1703008",-7.174859,-47.855767
"1703057",-7.903734,-48.675585
"1703073",-7.717395,-47.578546
"1703107",-9.868982,-48.791669
"1703206",-7.983246,-48.969067
"1703305",-9.012759,-47.879216
"1703602",-8.290345,-48.442800
"1703701",-11.029413,-48.625075
"1703800",-5.337540,-48.138414
"1703826",-6.090445,-47.841499
"1703842",-8.203493,-46.804410
"1703867",-11.933947,-49.203199
"1703883",-7.045563,-48.374991
"1703891",-5.336371,-48.010696
"1703909",-9.400407,-49.848113
"1704105",-9.074048,-47.444986
"1704600",-10.165678,-49.196355
"1705102",-11.541775,-47.846161
"1705508",-8.076185,-48.529859
"1705557",-12.846530,-46.503685
"1705607",-12.169341,-47.303484
"1706001",-8.436897,-49.162543
"1706100",-10.637097,-49.313160
"1706258",-11.172635,-49.073923
"1706506",-6.762913,-47.768431
"1707009",-11.700228,-46.808934
"1707108",-9.694846,-49.354832
"1707207",-9.271343,-49.066598
"1707306",-11.428519,-49.390747
"1707405",-5.326519,-48.540887
"1707553",-10.809468,-48.874541
"1707652",-12.264272,-49.283119
"1707702",-7.496845,-47.793860
"1708205",-11.958999,-50.098113
"1708254",-9.072374,-48.545428
"1708304",-8.873891,-49.009917
"1709005",-8.093772,-47.481186
"1709302",-8.738874,-48.441498
"1709500",-11.652060,-48.886641
"1709807",-11.136175,-48.404196
"1710508",-8.571260,-47.669023
"1710706",-5.803758,-47.596597
"1710904",-8.316482,-48.033026
"1711100",-8.451460,-48.752138
"1711506",-12.748159,-48.645919
"1711803",-8.140409,-49.110583
"1711902",-11.036066,-50.160444
"1711951",-10.342014,-47.481602
"1712009",-9.848515,-48.290079
"1712157",-12.820308,-46.394839
"1712405",-9.525360,-46.938856
"1712454",-6.206364,-47.830448
"1712504",-9.787643,-49.699889
"1712702",-10.576166,-46.501214
"1712801",-6.024272,-47.589751
"1713205",-9.754027,-48.551379
"1713304",-9.417076,-48.683041
"1713601",-10.748399,-48.017263
"1713700",-10.000652,-49.067033
"1713809",-6.599772,-47.642551
"1713957",-7.003892,-48.787011
"1714203",-11.798493,-47.648959
"1714302",-6.330393,-47.781088
"1714880",-7.637936,-48.360154
"1715002",-10.549605,-48.974569
"1715101",-10.155582,-47.383159
"1715150",-12.914225,-46.559866
"1715259",-11.771222,-46.550335
"1715507",-10.674090,-48.877091
"1715705",-7.886373,-48.155905
"1715754",-13.019541,-48.348843
"1716109",-10.221095,-48.826202
"1716208",-12.695705,-47.812162
"1716307",-7.545590,-48.988034
"1716505",-9.227317,-48.034185
"1716604",-11.996696,-48.555247
"1716653",-8.379553,-48.916980
"1716703",-8.836766,-48.764760
"1717008",-11.159955,-47.559191
"1717206",-6.738693,-48.240344
"1717503",-10.210280,-49.872654
"1717800",-12.052399,-46.579243
"1717909",-10.751919,-47.327894
"1718006",-11.511716,-47.046770
"1718204",-10.544352,-48.496692
"1718303",-5.472460,-47.783563
"1718402",-8.462353,-48.461343
"1718451",-10.422593,-48.883318
"1718501",-8.697267,-47.113068
"1718550",-6.460340,-48.136176
"1718659",-11.340710,-46.748246
"1718709",-9.236123,-48.451998
"1718758",-9.647807,-47.496249
"1718808",-5.329622,-47.918813
"1718840",-12.402101,-49.876174
"1718865",-7.093824,-48.973795
"1718881",-8.824439,-47.848297
"1718899",-10.971006,-49.295645
"1718907",-11.398407,-48.108430
"1719004",-10.299363,-47.741807
"1720002",-6.472184,-47.750332
"1720101",-5.974869,-47.939578
"1720150",-10.068905,-46.678425
"1720200",-5.542590,-47.595364
"1720259",-12.577958,-48.365167
"1720309",-5.240596,-48.331902
"1720499",-11.804202,-48.170553
"1720655",-11.132116,-48.007509
"1720804",-5.629896,-47.686444
"1720853",-12.113452,-48.834937
"1720903",-12.387065,-46.555790
"1720937",-12.140049,-46.994629
"1720978",-12.682968,-49.048335
"1721000",-10.218484,-48.153757
"1721109",-9.603081,-48.140379
"1721208",-6.257151,-47.537584
"1721257",-8.938300,-48.259403
"1721307",-8.356805,-48.210896
"1722081",-6.911182,-48.001913
"1722107",-6.545333,-48.451452
"2100055",-4.785932,-47.332471
"2100105",-4.214790,-43.297430
"2100154",-2.946973,-42.166358
"2100204",-2.390845,-44.528189
"2100303",-4.502746,-43.383464
"2100402",-4.119647,-45.494812
"2100436",-4.209332,-44.393545
"2100477",-3.880403,-46.007634
"2100501",-9.508405,-46.213151
"2100550",-1.673075,-45.948044
"2100600",-5.278484,-46.581940
"2100709",-3.250461,-44.590221
"2100808",-3.543875,-43.107941
"2100832",-1.526158,-45.030011
"2100873",-3.079096,-45.787334
"2100907",-2.973038,-42.017128
"2100956",-5.027710,-45.945968
"2101004",-3.533381,-44.727374
"2101103",-2.819872,-44.103285
"2101202",-4.171026,-44.758021
"2101251",-2.932962,-44.367334
"2101301",-1.685937,-45.158297
"2101350",-2.690846,-44.632612
"2101400",-8.237621,-46.342730
"2101509",-6.592800,-43.188129
"2101608",-5.504293,-45.183333
"2101707",-2.841236,-42.911310
"2101731",-3.101334,-43.462332
"2101772",-3.757828,-45.265953
"2101806",-7.120332,-44.568278
"2101905",-2.429543,-44.784429
"2101939",-4.679560,-44.688251
"2101970",-1.762971,-46.178554
"2102002",-3.900237,-46.418134
"2102036",-4.600703,-46.688857
"2102077",-4.346525,-45.020959
"2102101",-3.687142,-42.828455
"2102150",-4.365104,-45.650059
"2102200",-3.900367,-43.001760
"2102309",-5.789168,-43.830508
"2102325",-4.493746,-46.342396
"2102358",-5.517952,-47.061382
"2102374",-3.120068,-43.931322
"2102408",-2.863737,-44.572873
"2102507",-3.390637,-45.052726
"2102556",-6.176126,-47.263986
"2102606",-1.616039,-45.675805
"2102705",-3.621612,-44.262690
"2102754",-4.682169,-44.306207
"2102804",-7.373259,-47.202721
"2102903",-1.347805,-46.026365
"2103000",-4.866685,-43.299588
"2103109",-1.980873,-44.593383
"2103125",-2.254896,-44.858087
"2103158",-2.428720,-46.117003
"2103174",-3.074090,-46.534444
"2103208",-3.848756,-43.453841
"2103257",-5.057127,-47.829908
"2103307",-4.607242,-43.885988
"2103406",-4.248054,-43.112166
"2103505",-6.055660,-44.181618
"2103554",-3.797998,-44.838224
"2103604",-4.102201,-44.145312
"2103703",-1.696433,-44.810106
"2103752",-5.598475,-47.299858
"2103802",-5.021281,-44.397097
"2103901",-4.099291,-43.009813
"2104008",-4.899100,-44.890568
"2104057",-6.782495,-47.201269
"2104073",-6.997525,-46.624734
"2104081",-6.173799,-45.306178
"2104099",-6.514205,-46.186257
"2104107",-6.941856,-46.081928
"2104206",-5.668378,-44.029562
"2104305",-1.372982,-45.764787
"2104404",-5.152255,-44.172001
"2104503",-4.999498,-44.221502
"2104552",-5.718485,-47.324764
"2104602",-5.385251,-44.067240
"2104628",-5.537172,-44.093309
"2104651",-3.419095,-45.925872
"2104677",-2.061741,-45.818213
"2104701",-5.414802,-44.318120
"2104800",-5.840184,-46.014879
"2104909",-2.145083,-44.642947
"2105005",-2.613388,-43.581323
"2105104",-2.621176,-43.870501
"2105153",-3.656466,-45.123829
"2105203",-4.585920,-44.819564
"2105302",-5.339767,-47.575244
"2105351",-5.184945,-45.678500
"2105401",-3.387616,-44.276283
"2105427",-4.271253,-47.260455
"2105450",-5.852222,-44.294206
"2105476",-5.391206,-45.575801
"2105500",-5.229327,-47.126475
"2105609",-5.015985,-44.755420
"2105658",-1.917894,-46.115798
"2105708",-4.738995,-45.205306
"2105807",-4.522554,-44.976570
