,casesPer100K,deathsPer100K,date,cod
10,4.013646397752358,0.0,2020-05-08,350130
11,4.013646397752358,0.0,2020-05-09,350130
12,4.013646397752358,0.0,2020-05-10,350130
13,4.013646397752358,0.0,2020-05-11,350130
14,4.013646397752358,0.0,2020-05-12,350130
15,4.013646397752358,0.0,2020-05-13,350130
0,19.131432944327532,0.0,2020-05-08,350140
1,19.131432944327532,0.0,2020-05-09,350140
2,19.131432944327532,0.0,2020-05-10,350140
3,19.131432944327532,0.0,2020-05-11,350140
4,19.131432944327532,0.0,2020-05-12,350140
5,19.131432944327532,0.0,2020-05-13,350140
0,0.8347349925082534,0.0,2020-03-31,350160
1,0.8347349925082534,0.0,2020-04-01,350160
2,0.8347349925082534,0.0,2020-04-02,350160
3,0.8347349925082534,0.0,2020-04-03,350160
4,0.8347349925082534,0.0,2020-04-04,350160
5,0.8347349925082534,0.0,2020-04-05,350160
6,0.8347349925082534,0.0,2020-04-06,350160
7,0.8347349925082534,0.0,2020-04-07,350160
8,0.8347349925082534,0.0,2020-04-08,350160
9,0.8347349925082534,0.0,2020-04-09,350160
10,0.8347349925082534,0.0,2020-04-10,350160
11,0.8347349925082534,0.0,2020-04-11,350160
12,0.8347349925082534,0.0,2020-04-12,350160
13,0.8347349925082534,0.0,2020-04-13,350160
14,0.8347349925082534,0.0,2020-04-14,350160
15,0.8347349925082534,0.0,2020-04-15,350160
16,0.8347349925082534,0.0,2020-04-16,350160
17,0.8347349925082534,0.0,2020-04-17,350160
18,0.8347349925082534,0.0,2020-04-18,350160
19,0.8347349925082534,0.0,2020-04-19,350160
20,0.8347349925082534,0.0,2020-04-20,350160
21,0.8347349925082534,0.0,2020-04-21,350160
22,0.8347349925082534,0.0,2020-04-22,350160
23,0.8347349925082534,0.0,2020-04-23,350160
24,0.8347349925082534,0.0,2020-04-24,350160
25,0.8347349925082534,0.0,2020-04-25,350160
26,0.8347349925082534,0.0,2020-04-26,350160
27,0.8347349925082534,0.0,2020-04-27,350160
28,0.8347349925082534,0.0,2020-04-28,350160
29,0.8347349925082534,0.0,2020-04-29,350160
30,0.8347349925082534,0.0,2020-04-30,350160
31,0.8347349925082534,0.0,2020-05-01,350160
32,0.8347349925082534,0.0,2020-05-02,350160
33,0.8347349925082534,0.0,2020-05-03,350160
34,0.8347349925082534,0.0,2020-05-04,350160
35,0.8347349925082534,0.0,2020-05-05,350160
36,0.8347349925082534,0.0,2020-05-06,350160
37,0.8347349925082534,0.0,2020-05-07,350160
38,0.8347349925082534,0.0,2020-05-08,350160
39,0.8347349925082534,0.0,2020-05-09,350160
40,0.8347349925082534,0.0,2020-05-10,350160
41,0.8347349925082534,0.0,2020-05-11,350160
42,0.8347349925082534,0.0,2020-05-12,350160
43,0.8347349925082534,0.0,2020-05-13,350160
0,2.468891961287774,0.0,2020-04-11,350170
1,2.468891961287774,0.0,2020-04-12,350170
2,2.468891961287774,0.0,2020-04-13,350170
3,2.468891961287774,0.0,2020-04-14,350170
4,2.468891961287774,0.0,2020-04-15,350170
5,2.468891961287774,0.0,2020-04-16,350170
6,2.468891961287774,0.0,2020-04-17,350170
7,2.468891961287774,0.0,2020-04-18,350170
8,2.468891961287774,0.0,2020-04-19,350170
9,2.468891961287774,0.0,2020-04-20,350170
10,2.468891961287774,0.0,2020-04-21,350170
11,2.468891961287774,0.0,2020-04-22,350170
12,2.468891961287774,0.0,2020-04-23,350170
13,2.468891961287774,0.0,2020-04-24,350170
14,2.468891961287774,0.0,2020-04-25,350170
15,2.468891961287774,0.0,2020-04-26,350170
16,2.468891961287774,0.0,2020-04-27,350170
17,2.468891961287774,0.0,2020-04-28,350170
18,2.468891961287774,0.0,2020-04-29,350170
19,2.468891961287774,0.0,2020-04-30,350170
20,2.468891961287774,0.0,2020-05-01,350170
21,2.468891961287774,0.0,2020-05-02,350170
22,2.468891961287774,0.0,2020-05-03,350170
23,2.468891961287774,0.0,2020-05-04,350170
24,2.468891961287774,0.0,2020-05-05,350170
25,2.468891961287774,0.0,2020-05-06,350170
26,2.468891961287774,0.0,2020-05-07,350170
27,2.468891961287774,0.0,2020-05-08,350170
28,2.468891961287774,0.0,2020-05-09,350170
29,2.468891961287774,0.0,2020-05-10,350170
30,2.468891961287774,0.0,2020-05-11,350170
31,2.468891961287774,0.0,2020-05-12,350170
32,2.468891961287774,0.0,2020-05-13,350170
0,16.753224995811692,0.0,2020-05-07,350180
1,16.753224995811692,0.0,2020-05-08,350180
2,16.753224995811692,0.0,2020-05-09,350180
3,16.753224995811692,0.0,2020-05-10,350180
4,16.753224995811692,0.0,2020-05-11,350180
5,16.753224995811692,0.0,2020-05-12,350180
6,16.753224995811692,0.0,2020-05-13,350180
0,1.3851374748943832,0.0,2020-04-11,350190
1,1.3851374748943832,0.0,2020-04-12,350190
2,1.3851374748943832,0.0,2020-04-13,350190
3,1.3851374748943832,0.0,2020-04-14,350190
4,1.3851374748943832,0.0,2020-04-15,350190
5,1.3851374748943832,0.0,2020-04-16,350190
6,1.3851374748943832,0.0,2020-04-17,350190
7,1.3851374748943832,0.0,2020-04-18,350190
8,1.3851374748943832,0.0,2020-04-19,350190
9,1.3851374748943832,0.0,2020-04-20,350190
10,1.3851374748943832,0.0,2020-04-21,350190
11,1.3851374748943832,0.0,2020-04-22,350190
12,1.3851374748943832,0.0,2020-04-23,350190
13,1.3851374748943832,0.0,2020-04-24,350190
14,1.3851374748943832,0.0,2020-04-25,350190
15,1.3851374748943832,0.0,2020-04-26,350190
16,1.3851374748943832,0.0,2020-04-27,350190
17,1.3851374748943832,0.0,2020-04-28,350190
18,1.3851374748943832,0.0,2020-04-29,350190
19,1.3851374748943832,0.0,2020-04-30,350190
20,1.3851374748943832,0.0,2020-05-01,350190
21,1.3851374748943832,0.0,2020-05-02,350190
22,1.3851374748943832,0.0,2020-05-03,350190
23,1.3851374748943832,0.0,2020-05-04,350190
24,1.3851374748943832,0.0,2020-05-05,350190
25,1.3851374748943832,0.0,2020-05-06,350190
26,1.3851374748943832,0.0,2020-05-07,350190
27,1.3851374748943832,0.0,2020-05-08,350190
28,1.3851374748943832,0.0,2020-05-09,350190
29,1.3851374748943832,0.0,2020-05-10,350190
30,1.3851374748943832,0.0,2020-05-11,350190
31,1.3851374748943832,0.0,2020-05-12,350190
32,1.3851374748943832,0.0,2020-05-13,350190
0,1.7495669821719124,0.0,2020-04-15,350210
1,1.7495669821719124,0.0,2020-04-16,350210
2,1.7495669821719124,0.0,2020-04-17,350210
3,1.7495669821719124,0.0,2020-04-18,350210
4,1.7495669821719124,0.0,2020-04-19,350210
5,1.7495669821719124,0.0,2020-04-20,350210
6,1.7495669821719124,0.0,2020-04-21,350210
7,1.7495669821719124,0.0,2020-04-22,350210
8,1.7495669821719124,0.0,2020-04-23,350210
9,1.7495669821719124,0.0,2020-04-24,350210
10,1.7495669821719124,0.0,2020-04-25,350210
11,1.7495669821719124,0.0,2020-04-26,350210
12,1.7495669821719124,0.0,2020-04-27,350210
13,1.7495669821719124,0.0,2020-04-28,350210
14,1.7495669821719124,0.0,2020-04-29,350210
15,1.7495669821719124,0.0,2020-04-30,350210
16,1.7495669821719124,0.0,2020-05-01,350210
17,1.7495669821719124,0.0,2020-05-02,350210
18,1.7495669821719124,0.0,2020-05-03,350210
19,1.7495669821719124,0.0,2020-05-04,350210
20,1.7495669821719124,0.0,2020-05-05,350210
21,1.7495669821719124,0.0,2020-05-06,350210
22,1.7495669821719124,0.0,2020-05-07,350210
23,1.7495669821719124,0.0,2020-05-08,350210
24,1.7495669821719124,0.0,2020-05-09,350210
25,1.7495669821719124,0.0,2020-05-10,350210
26,1.7495669821719124,0.0,2020-05-11,350210
27,1.7495669821719124,0.0,2020-05-12,350210
28,1.7495669821719124,0.0,2020-05-13,350210
0,3.963849690819724,3.963849690819724,2020-04-18,350220
1,3.963849690819724,3.963849690819724,2020-04-19,350220
2,3.963849690819724,3.963849690819724,2020-04-20,350220
3,3.963849690819724,3.963849690819724,2020-04-21,350220
4,3.963849690819724,3.963849690819724,2020-04-22,350220
5,3.963849690819724,3.963849690819724,2020-04-23,350220
6,3.963849690819724,3.963849690819724,2020-04-24,350220
7,3.963849690819724,3.963849690819724,2020-04-25,350220
8,3.963849690819724,3.963849690819724,2020-04-26,350220
9,3.963849690819724,3.963849690819724,2020-04-27,350220
10,3.963849690819724,3.963849690819724,2020-04-28,350220
11,3.963849690819724,3.963849690819724,2020-04-29,350220
12,3.963849690819724,3.963849690819724,2020-04-30,350220
13,3.963849690819724,3.963849690819724,2020-05-01,350220
14,3.963849690819724,3.963849690819724,2020-05-02,350220
15,3.963849690819724,3.963849690819724,2020-05-03,350220
16,3.963849690819724,3.963849690819724,2020-05-04,350220
17,3.963849690819724,3.963849690819724,2020-05-05,350220
18,3.963849690819724,3.963849690819724,2020-05-06,350220
19,3.963849690819724,3.963849690819724,2020-05-07,350220
20,3.963849690819724,3.963849690819724,2020-05-08,350220
21,3.963849690819724,3.963849690819724,2020-05-09,350220
22,3.963849690819724,3.963849690819724,2020-05-10,350220
23,3.963849690819724,3.963849690819724,2020-05-11,350220
24,3.963849690819724,3.963849690819724,2020-05-12,350220
25,3.963849690819724,3.963849690819724,2020-05-13,350220
0,29.744199881023196,0.0,2020-04-30,350230
1,29.744199881023196,0.0,2020-05-01,350230
2,29.744199881023196,0.0,2020-05-02,350230
3,29.744199881023196,0.0,2020-05-03,350230
4,29.744199881023196,0.0,2020-05-04,350230
5,29.744199881023196,0.0,2020-05-05,350230
6,29.744199881023196,0.0,2020-05-06,350230
7,29.744199881023196,0.0,2020-05-07,350230
8,29.744199881023196,0.0,2020-05-08,350230
9,29.744199881023196,0.0,2020-05-09,350230
10,29.744199881023196,0.0,2020-05-10,350230
11,29.744199881023196,0.0,2020-05-11,350230
12,29.744199881023196,0.0,2020-05-12,350230
13,29.744199881023196,0.0,2020-05-13,350230
0,2.765716182205382,0.0,2020-04-18,350250
1,2.765716182205382,0.0,2020-04-19,350250
2,2.765716182205382,0.0,2020-04-20,350250
3,2.765716182205382,0.0,2020-04-21,350250
4,2.765716182205382,0.0,2020-04-22,350250
5,2.765716182205382,0.0,2020-04-23,350250
6,2.765716182205382,0.0,2020-04-24,350250
7,2.765716182205382,0.0,2020-04-25,350250
8,2.765716182205382,0.0,2020-04-26,350250
9,2.765716182205382,0.0,2020-04-27,350250
10,2.765716182205382,0.0,2020-04-28,350250
11,2.765716182205382,0.0,2020-04-29,350250
12,2.765716182205382,0.0,2020-04-30,350250
13,2.765716182205382,0.0,2020-05-01,350250
14,2.765716182205382,0.0,2020-05-02,350250
15,2.765716182205382,0.0,2020-05-03,350250
16,2.765716182205382,0.0,2020-05-04,350250
17,2.765716182205382,0.0,2020-05-05,350250
18,2.765716182205382,0.0,2020-05-06,350250
19,2.765716182205382,0.0,2020-05-07,350250
20,2.765716182205382,0.0,2020-05-08,350250
21,2.765716182205382,0.0,2020-05-09,350250
22,2.765716182205382,0.0,2020-05-10,350250
23,2.765716182205382,0.0,2020-05-11,350250
24,2.765716182205382,0.0,2020-05-12,350250
25,2.765716182205382,0.0,2020-05-13,350250
0,4.1027324197915815,0.0,2020-04-15,350270
1,4.1027324197915815,0.0,2020-04-16,350270
2,4.1027324197915815,0.0,2020-04-17,350270
3,4.1027324197915815,0.0,2020-04-18,350270
4,4.1027324197915815,0.0,2020-04-19,350270
5,4.1027324197915815,0.0,2020-04-20,350270
6,4.1027324197915815,0.0,2020-04-21,350270
7,4.1027324197915815,0.0,2020-04-22,350270
8,4.1027324197915815,0.0,2020-04-23,350270
9,4.1027324197915815,0.0,2020-04-24,350270
10,4.1027324197915815,0.0,2020-04-25,350270
11,4.1027324197915815,0.0,2020-04-26,350270
12,4.1027324197915815,0.0,2020-04-27,350270
13,4.1027324197915815,0.0,2020-04-28,350270
14,4.1027324197915815,0.0,2020-04-29,350270
15,4.1027324197915815,0.0,2020-04-30,350270
16,4.1027324197915815,0.0,2020-05-01,350270
17,4.1027324197915815,0.0,2020-05-02,350270
18,4.1027324197915815,0.0,2020-05-03,350270
19,4.1027324197915815,0.0,2020-05-04,350270
20,4.1027324197915815,0.0,2020-05-05,350270
21,4.1027324197915815,0.0,2020-05-06,350270
22,4.1027324197915815,0.0,2020-05-07,350270
23,4.1027324197915815,0.0,2020-05-08,350270
24,4.1027324197915815,0.0,2020-05-09,350270
25,4.1027324197915815,0.0,2020-05-10,350270
26,4.1027324197915815,0.0,2020-05-11,350270
27,4.1027324197915815,0.0,2020-05-12,350270
28,4.1027324197915815,0.0,2020-05-13,350270
0,4.471472008585226,0.0,2020-04-11,350275
1,4.471472008585226,0.0,2020-04-12,350275
2,4.471472008585226,0.0,2020-04-13,350275
3,4.471472008585226,0.0,2020-04-14,350275
4,4.471472008585226,0.0,2020-04-15,350275
5,4.471472008585226,0.0,2020-04-16,350275
6,4.471472008585226,0.0,2020-04-17,350275
7,4.471472008585226,0.0,2020-04-18,350275
8,4.471472008585226,0.0,2020-04-19,350275
9,4.471472008585226,0.0,2020-04-20,350275
10,4.471472008585226,0.0,2020-04-21,350275
11,4.471472008585226,0.0,2020-04-22,350275
12,4.471472008585226,0.0,2020-04-23,350275
13,4.471472008585226,0.0,2020-04-24,350275
14,4.471472008585226,0.0,2020-04-25,350275
15,4.471472008585226,0.0,2020-04-26,350275
16,4.471472008585226,0.0,2020-04-27,350275
17,4.471472008585226,0.0,2020-04-28,350275
18,4.471472008585226,0.0,2020-04-29,350275
19,4.471472008585226,0.0,2020-04-30,350275
20,4.471472008585226,0.0,2020-05-01,350275
21,4.471472008585226,0.0,2020-05-02,350275
22,4.471472008585226,0.0,2020-05-03,350275
23,4.471472008585226,0.0,2020-05-04,350275
24,4.471472008585226,0.0,2020-05-05,350275
25,4.471472008585226,0.0,2020-05-06,350275
26,4.471472008585226,0.0,2020-05-07,350275
27,4.471472008585226,0.0,2020-05-08,350275
28,4.471472008585226,0.0,2020-05-09,350275
29,4.471472008585226,0.0,2020-05-10,350275
30,4.471472008585226,0.0,2020-05-11,350275
31,4.471472008585226,0.0,2020-05-12,350275
32,4.471472008585226,0.0,2020-05-13,350275
0,0.5075729889958176,0.0,2020-03-31,350280
1,0.5075729889958176,0.0,2020-04-01,350280
2,0.5075729889958176,0.0,2020-04-02,350280
3,0.5075729889958176,0.0,2020-04-03,350280
4,0.5075729889958176,0.0,2020-04-04,350280
5,0.5075729889958176,0.0,2020-04-05,350280
6,0.5075729889958176,0.0,2020-04-06,350280
7,0.5075729889958176,0.0,2020-04-07,350280
8,0.5075729889958176,0.0,2020-04-08,350280
9,0.5075729889958176,0.0,2020-04-09,350280
10,0.5075729889958176,0.0,2020-04-10,350280
11,0.5075729889958176,0.0,2020-04-11,350280
12,0.5075729889958176,0.0,2020-04-12,350280
13,0.5075729889958176,0.0,2020-04-13,350280
14,0.5075729889958176,0.0,2020-04-14,350280
15,0.5075729889958176,0.0,2020-04-15,350280
16,0.5075729889958176,0.0,2020-04-16,350280
17,0.5075729889958176,0.0,2020-04-17,350280
18,0.5075729889958176,0.0,2020-04-18,350280
19,0.5075729889958176,0.0,2020-04-19,350280
20,0.5075729889958176,0.0,2020-04-20,350280
21,0.5075729889958176,0.0,2020-04-21,350280
22,0.5075729889958176,0.0,2020-04-22,350280
23,0.5075729889958176,0.0,2020-04-23,350280
24,0.5075729889958176,0.0,2020-04-24,350280
25,0.5075729889958176,0.0,2020-04-25,350280
26,0.5075729889958176,0.0,2020-04-26,350280
27,0.5075729889958176,0.0,2020-04-27,350280
28,0.5075729889958176,0.0,2020-04-28,350280
29,0.5075729889958176,0.0,2020-04-29,350280
30,0.5075729889958176,0.0,2020-04-30,350280
31,0.5075729889958176,0.0,2020-05-01,350280
32,0.5075729889958176,0.0,2020-05-02,350280
33,0.5075729889958176,0.0,2020-05-03,350280
34,0.5075729889958176,0.0,2020-05-04,350280
35,0.5075729889958176,0.0,2020-05-05,350280
36,0.5075729889958176,0.0,2020-05-06,350280
37,0.5075729889958176,0.0,2020-05-07,350280
38,0.5075729889958176,0.0,2020-05-08,350280
39,0.5075729889958176,0.0,2020-05-09,350280
40,0.5075729889958176,0.0,2020-05-10,350280
41,0.5075729889958176,0.0,2020-05-11,350280
42,0.5075729889958176,0.0,2020-05-12,350280
43,0.5075729889958176,0.0,2020-05-13,350280
0,2.9286007145785744,0.0,2020-04-10,350290
1,2.9286007145785744,0.0,2020-04-11,350290
2,2.9286007145785744,0.0,2020-04-12,350290
3,2.9286007145785744,0.0,2020-04-13,350290
4,2.9286007145785744,0.0,2020-04-14,350290
5,2.9286007145785744,0.0,2020-04-15,350290
6,2.9286007145785744,0.0,2020-04-16,350290
7,2.9286007145785744,0.0,2020-04-17,350290
8,2.9286007145785744,0.0,2020-04-18,350290
9,2.9286007145785744,0.0,2020-04-19,350290
10,2.9286007145785744,0.0,2020-04-20,350290
11,2.9286007145785744,0.0,2020-04-21,350290
12,2.9286007145785744,0.0,2020-04-22,350290
13,2.9286007145785744,0.0,2020-04-23,350290
14,2.9286007145785744,0.0,2020-04-24,350290
15,2.9286007145785744,0.0,2020-04-25,350290
16,2.9286007145785744,0.0,2020-04-26,350290
17,2.9286007145785744,0.0,2020-04-27,350290
18,2.9286007145785744,0.0,2020-04-28,350290
19,2.9286007145785744,0.0,2020-04-29,350290
20,2.9286007145785744,0.0,2020-04-30,350290
21,2.9286007145785744,0.0,2020-05-01,350290
22,2.9286007145785744,0.0,2020-05-02,350290
23,2.9286007145785744,0.0,2020-05-03,350290
24,2.9286007145785744,0.0,2020-05-04,350290
25,2.9286007145785744,0.0,2020-05-05,350290
26,2.9286007145785744,0.0,2020-05-06,350290
27,2.9286007145785744,0.0,2020-05-07,350290
28,2.9286007145785744,0.0,2020-05-08,350290
29,2.9286007145785744,0.0,2020-05-09,350290
30,2.9286007145785744,0.0,2020-05-10,350290
31,2.9286007145785744,0.0,2020-05-11,350290
32,2.9286007145785744,0.0,2020-05-12,350290
33,2.9286007145785744,0.0,2020-05-13,350290
0,47.19207173194904,0.0,2020-04-17,350310
1,47.19207173194904,0.0,2020-04-18,350310
2,47.19207173194904,0.0,2020-04-19,350310
3,47.19207173194904,0.0,2020-04-20,350310
4,47.19207173194904,0.0,2020-04-21,350310
5,47.19207173194904,0.0,2020-04-22,350310
6,47.19207173194904,0.0,2020-04-23,350310
7,47.19207173194904,0.0,2020-04-24,350310
8,47.19207173194904,0.0,2020-04-25,350310
9,47.19207173194904,0.0,2020-04-26,350310
10,47.19207173194904,0.0,2020-04-27,350310
11,47.19207173194904,0.0,2020-04-28,350310
12,47.19207173194904,0.0,2020-04-29,350310
13,47.19207173194904,0.0,2020-04-30,350310
14,47.19207173194904,0.0,2020-05-01,350310
15,47.19207173194904,0.0,2020-05-02,350310
16,47.19207173194904,0.0,2020-05-03,350310
17,47.19207173194904,0.0,2020-05-04,350310
18,47.19207173194904,0.0,2020-05-05,350310
19,47.19207173194904,0.0,2020-05-06,350310
20,47.19207173194904,0.0,2020-05-07,350310
21,47.19207173194904,0.0,2020-05-08,350310
22,47.19207173194904,0.0,2020-05-09,350310
23,47.19207173194904,0.0,2020-05-10,350310
24,47.19207173194904,0.0,2020-05-11,350310
25,47.19207173194904,0.0,2020-05-12,350310
26,47.19207173194904,0.0,2020-05-13,350310
0,0.4235995797892169,0.0,2020-04-02,350320
1,0.4235995797892169,0.0,2020-04-03,350320
2,0.4235995797892169,0.0,2020-04-04,350320
3,0.4235995797892169,0.0,2020-04-05,350320
4,0.4235995797892169,0.0,2020-04-06,350320
5,0.4235995797892169,0.0,2020-04-07,350320
6,0.4235995797892169,0.0,2020-04-08,350320
7,0.4235995797892169,0.0,2020-04-09,350320
8,0.4235995797892169,0.0,2020-04-10,350320
9,0.4235995797892169,0.0,2020-04-11,350320
10,0.4235995797892169,0.0,2020-04-12,350320
11,0.4235995797892169,0.0,2020-04-13,350320
12,0.4235995797892169,0.0,2020-04-14,350320
13,0.4235995797892169,0.0,2020-04-15,350320
14,0.4235995797892169,0.0,2020-04-16,350320
15,0.4235995797892169,0.0,2020-04-17,350320
16,0.4235995797892169,0.0,2020-04-18,350320
17,0.4235995797892169,0.0,2020-04-19,350320
18,0.4235995797892169,0.0,2020-04-20,350320
19,0.4235995797892169,0.0,2020-04-21,350320
20,0.4235995797892169,0.0,2020-04-22,350320
21,0.4235995797892169,0.0,2020-04-23,350320
22,0.4235995797892169,0.0,2020-04-24,350320
23,0.4235995797892169,0.0,2020-04-25,350320
24,0.4235995797892169,0.0,2020-04-26,350320
25,0.4235995797892169,0.0,2020-04-27,350320
26,0.4235995797892169,0.0,2020-04-28,350320
27,0.4235995797892169,0.0,2020-04-29,350320
28,0.4235995797892169,0.0,2020-04-30,350320
29,0.4235995797892169,0.0,2020-05-01,350320
30,0.4235995797892169,0.0,2020-05-02,350320
31,0.4235995797892169,0.0,2020-05-03,350320
32,0.4235995797892169,0.0,2020-05-04,350320
33,0.4235995797892169,0.0,2020-05-05,350320
34,0.4235995797892169,0.0,2020-05-06,350320
35,0.4235995797892169,0.0,2020-05-07,350320
36,0.4235995797892169,0.0,2020-05-08,350320
37,0.4235995797892169,0.0,2020-05-09,350320
38,0.4235995797892169,0.0,2020-05-10,350320
39,0.4235995797892169,0.0,2020-05-11,350320
40,0.4235995797892169,0.0,2020-05-12,350320
41,0.4235995797892169,0.0,2020-05-13,350320
0,1.4899132870466938,0.0,2020-04-07,350330
1,1.4899132870466938,0.0,2020-04-08,350330
2,1.4899132870466938,0.0,2020-04-09,350330
3,1.4899132870466938,0.0,2020-04-10,350330
4,1.4899132870466938,0.0,2020-04-11,350330
5,1.4899132870466938,0.0,2020-04-12,350330
6,1.4899132870466938,0.0,2020-04-13,350330
7,1.4899132870466938,0.0,2020-04-14,350330
8,1.4899132870466938,0.0,2020-04-15,350330
9,1.4899132870466938,0.0,2020-04-16,350330
10,1.4899132870466938,0.0,2020-04-17,350330
11,1.4899132870466938,0.0,2020-04-18,350330
12,1.4899132870466938,0.0,2020-04-19,350330
13,1.4899132870466938,0.0,2020-04-20,350330
14,1.4899132870466938,0.0,2020-04-21,350330
15,1.4899132870466938,0.0,2020-04-22,350330
16,1.4899132870466938,0.0,2020-04-23,350330
17,1.4899132870466938,0.0,2020-04-24,350330
18,1.4899132870466938,0.0,2020-04-25,350330
19,1.4899132870466938,0.0,2020-04-26,350330
20,1.4899132870466938,0.0,2020-04-27,350330
21,1.4899132870466938,0.0,2020-04-28,350330
22,1.4899132870466938,0.0,2020-04-29,350330
23,1.4899132870466938,0.0,2020-04-30,350330
24,1.4899132870466938,0.0,2020-05-01,350330
25,1.4899132870466938,0.0,2020-05-02,350330
26,1.4899132870466938,0.0,2020-05-03,350330
27,1.4899132870466938,0.0,2020-05-04,350330
28,1.4899132870466938,0.0,2020-05-05,350330
29,1.4899132870466938,0.0,2020-05-06,350330
30,1.4899132870466938,0.0,2020-05-07,350330
31,1.4899132870466938,0.0,2020-05-08,350330
32,1.4899132870466938,0.0,2020-05-09,350330
33,1.4899132870466938,0.0,2020-05-10,350330
34,1.4899132870466938,0.0,2020-05-11,350330
35,1.4899132870466938,0.0,2020-05-12,350330
36,1.4899132870466938,0.0,2020-05-13,350330
0,11.682242990654204,0.0,2020-04-26,350340
1,11.682242990654204,0.0,2020-04-27,350340
2,11.682242990654204,0.0,2020-04-28,350340
3,11.682242990654204,0.0,2020-04-29,350340
4,11.682242990654204,0.0,2020-04-30,350340
5,11.682242990654204,0.0,2020-05-01,350340
6,11.682242990654204,0.0,2020-05-02,350340
7,11.682242990654204,0.0,2020-05-03,350340
8,11.682242990654204,0.0,2020-05-04,350340
9,11.682242990654204,0.0,2020-05-05,350340
10,11.682242990654204,0.0,2020-05-06,350340
11,11.682242990654204,0.0,2020-05-07,350340
12,11.682242990654204,0.0,2020-05-08,350340
13,11.682242990654204,0.0,2020-05-09,350340
14,11.682242990654204,0.0,2020-05-10,350340
15,11.682242990654204,0.0,2020-05-11,350340
16,11.682242990654204,0.0,2020-05-12,350340
17,11.682242990654204,0.0,2020-05-13,350340
0,8.985533291400847,0.0,2020-04-23,350360
1,8.985533291400847,0.0,2020-04-24,350360
2,8.985533291400847,0.0,2020-04-25,350360
3,8.985533291400847,0.0,2020-04-26,350360
4,8.985533291400847,0.0,2020-04-27,350360
5,8.985533291400847,0.0,2020-04-28,350360
6,8.985533291400847,0.0,2020-04-29,350360
7,8.985533291400847,0.0,2020-04-30,350360
8,8.985533291400847,0.0,2020-05-01,350360
9,8.985533291400847,0.0,2020-05-02,350360
10,8.985533291400847,0.0,2020-05-03,350360
11,8.985533291400847,0.0,2020-05-04,350360
12,8.985533291400847,0.0,2020-05-05,350360
13,8.985533291400847,0.0,2020-05-06,350360
14,8.985533291400847,0.0,2020-05-07,350360
15,8.985533291400847,0.0,2020-05-08,350360
16,8.985533291400847,0.0,2020-05-09,350360
17,8.985533291400847,0.0,2020-05-10,350360
18,8.985533291400847,0.0,2020-05-11,350360
19,8.985533291400847,0.0,2020-05-12,350360
20,8.985533291400847,0.0,2020-05-13,350360
0,1.837965005146302,0.0,2020-04-09,350380
1,1.837965005146302,0.0,2020-04-10,350380
2,1.837965005146302,0.0,2020-04-11,350380
3,1.837965005146302,0.0,2020-04-12,350380
4,1.837965005146302,0.0,2020-04-13,350380
5,1.837965005146302,0.0,2020-04-14,350380
6,1.837965005146302,0.0,2020-04-15,350380
7,1.837965005146302,0.0,2020-04-16,350380
8,1.837965005146302,0.0,2020-04-17,350380
9,1.837965005146302,0.0,2020-04-18,350380
10,1.837965005146302,0.0,2020-04-19,350380
11,1.837965005146302,0.0,2020-04-20,350380
12,1.837965005146302,0.0,2020-04-21,350380
13,1.837965005146302,0.0,2020-04-22,350380
14,1.837965005146302,0.0,2020-04-23,350380
15,1.837965005146302,0.0,2020-04-24,350380
16,1.837965005146302,0.0,2020-04-25,350380
17,1.837965005146302,0.0,2020-04-26,350380
18,1.837965005146302,0.0,2020-04-27,350380
19,1.837965005146302,0.0,2020-04-28,350380
20,1.837965005146302,0.0,2020-04-29,350380
21,1.837965005146302,0.0,2020-04-30,350380
22,1.837965005146302,0.0,2020-05-01,350380
23,1.837965005146302,0.0,2020-05-02,350380
24,1.837965005146302,0.0,2020-05-03,350380
25,1.837965005146302,0.0,2020-05-04,350380
26,1.837965005146302,0.0,2020-05-05,350380
27,1.837965005146302,0.0,2020-05-06,350380
28,1.837965005146302,0.0,2020-05-07,350380
29,1.837965005146302,0.0,2020-05-08,350380
30,1.837965005146302,0.0,2020-05-09,350380
31,1.837965005146302,0.0,2020-05-10,350380
32,1.837965005146302,0.0,2020-05-11,350380
33,1.837965005146302,0.0,2020-05-12,350380
34,1.837965005146302,0.0,2020-05-13,350380
0,1.1132882080513002,0.0,2020-03-28,350390
1,1.1132882080513002,0.0,2020-03-29,350390
2,1.1132882080513002,0.0,2020-03-30,350390
3,1.1132882080513002,0.0,2020-03-31,350390
4,1.1132882080513002,0.0,2020-04-01,350390
5,1.1132882080513002,0.0,2020-04-02,350390
6,1.1132882080513002,0.0,2020-04-03,350390
7,1.1132882080513002,0.0,2020-04-04,350390
8,1.1132882080513002,0.0,2020-04-05,350390
9,1.1132882080513002,0.0,2020-04-06,350390
10,1.1132882080513002,0.0,2020-04-07,350390
11,1.1132882080513002,0.0,2020-04-08,350390
12,1.1132882080513002,0.0,2020-04-09,350390
13,1.1132882080513002,0.0,2020-04-10,350390
14,1.1132882080513002,0.0,2020-04-11,350390
15,1.1132882080513002,0.0,2020-04-12,350390
16,1.1132882080513002,0.0,2020-04-13,350390
17,1.1132882080513002,0.0,2020-04-14,350390
18,1.1132882080513002,0.0,2020-04-15,350390
19,1.1132882080513002,0.0,2020-04-16,350390
20,1.1132882080513002,0.0,2020-04-17,350390
