,date,cases,deaths,casesNew,deathsNew,casesPer100K,deathsPer100K,dias,codigo_ibge,nome,nome_com_uf,frigorifico
4427,2020-06-18,29.0,0.0,1.0,0.0,35.4809504001,0.0,83.0,431990,Sapiranga (RS),SAPIRANGA (RS),
4428,2020-06-18,225.0,10.0,7.0,0.0,159.4896331738,7.0884281411000005,77.0,432000,Sapucaia do Sul (RS),SAPUCAIA DO SUL (RS),
4429,2020-06-18,50.0,1.0,1.0,0.0,204.17330229900003,4.083466046,69.0,432010,Sarandi (RS),SARANDI (RS),2.0
4430,2020-06-18,2.0,1.0,0.0,0.0,18.6046511628,9.3023255814,30.0,432020,Seberi (RS),SEBERI (RS),2.0
4431,2020-06-18,3.0,0.0,0.0,0.0,58.8235294118,0.0,22.0,432030,Selbach (RS),SELBACH (RS),
4432,2020-06-18,138.0,1.0,5.0,0.0,788.4813164210001,5.713632727699999,83.0,432040,Serafina Corrêa (RS),SERAFINA CORRÊA (RS),1.0
4433,2020-06-18,4.0,0.0,0.0,0.0,203.873598369,0.0,44.0,432045,Sério (RS),SÉRIO (RS),
4434,2020-06-18,25.0,1.0,4.0,0.0,461.6805170822,18.4672206833,44.0,432050,Sertão (RS),SERTÃO (RS),
4435,2020-06-18,37.0,1.0,5.0,1.0,119.3471388943,3.2255983485,61.0,432080,Soledade (RS),SOLEDADE (RS),1.0
4436,2020-06-18,12.0,0.0,2.0,0.0,254.2911633821,0.0,74.0,432085,Tabaí (RS),TABAÍ (RS),
4437,2020-06-18,121.0,0.0,6.0,0.0,501.845630625,0.0,54.0,432090,Tapejara (RS),TAPEJARA (RS),1.0
4438,2020-06-18,6.0,0.0,1.0,0.0,56.689342403599994,0.0,14.0,432100,Tapera (RS),TAPERA (RS),
4439,2020-06-07,1.0,0.0,0.0,0.0,5.7803468208,0.0,3.0,432110,Tapes (RS),TAPES (RS),
4440,2020-06-18,10.0,0.0,0.0,0.0,17.401593985999998,0.0,83.0,432120,Taquara (RS),TAQUARA (RS),
4441,2020-06-18,139.0,2.0,0.0,0.0,517.4596083687001,7.4454619909,80.0,432130,Taquari (RS),TAQUARI (RS),
4442,2020-06-18,19.0,0.0,0.0,0.0,140.8972932888,0.0,27.0,432140,Tenente Portela (RS),TENENTE PORTELA (RS),
4443,2020-06-18,18.0,0.0,0.0,0.0,160.65690824709998,0.0,46.0,432143,Terra de Areia (RS),TERRA DE AREIA (RS),
4444,2020-06-18,215.0,0.0,18.0,0.0,646.9667790082,0.0,66.0,432145,Teutônia (RS),TEUTÔNIA (RS),1.0
4445,2020-06-18,4.0,1.0,0.0,0.0,132.0132013201,33.00330033,65.0,432146,Tio Hugo (RS),TIO HUGO (RS),
4446,2020-06-18,10.0,2.0,0.0,0.0,175.31556802240002,35.063113604499996,16.0,432147,Tiradentes do Sul (RS),TIRADENTES DO SUL (RS),
4447,2020-06-18,49.0,1.0,0.0,0.0,126.5103790148,2.5818444697,83.0,432150,Torres (RS),TORRES (RS),
4448,2020-06-18,31.0,3.0,0.0,0.0,59.9439234265,5.8010248477,77.0,432160,Tramandaí (RS),TRAMANDAÍ (RS),
4449,2020-06-18,1.0,0.0,0.0,0.0,42.808219178099996,0.0,22.0,432162,Travesseiro (RS),TRAVESSEIRO (RS),
4450,2020-06-18,4.0,0.0,0.0,0.0,149.9250374813,0.0,45.0,432163,Três Arroios (RS),TRÊS ARROIOS (RS),
4451,2020-06-18,34.0,1.0,4.0,1.0,307.6087939926,9.0473174704,54.0,432166,Três Cachoeiras (RS),TRÊS CACHOEIRAS (RS),
4452,2020-06-18,5.0,0.0,0.0,0.0,20.9152514013,0.0,21.0,432180,Três de Maio (RS),TRÊS DE MAIO (RS),
4453,2020-06-18,3.0,0.0,0.0,0.0,111.234705228,0.0,44.0,432183,Três Forquilhas (RS),TRÊS FORQUILHAS (RS),
4454,2020-06-18,28.0,0.0,3.0,0.0,655.584172325,0.0,53.0,432185,Três Palmeiras (RS),TRÊS PALMEIRAS (RS),
4455,2020-06-18,137.0,1.0,11.0,0.0,573.0778883962,4.1830502803,44.0,432190,Três Passos (RS),TRÊS PASSOS (RS),1.0
4456,2020-06-18,60.0,2.0,0.0,0.0,1034.1261633919,34.4708721131,53.0,432195,Trindade do Sul (RS),TRINDADE DO SUL (RS),1.0
4457,2020-06-18,46.0,1.0,0.0,0.0,155.7315999729,3.3854695645999997,58.0,432200,Triunfo (RS),TRIUNFO (RS),
4458,2020-06-18,1.0,0.0,0.0,0.0,17.611835153199998,0.0,56.0,432210,Tucunduva (RS),TUCUNDUVA (RS),
4459,2020-06-18,14.0,2.0,0.0,0.0,306.41278179029996,43.773254541499995,51.0,432215,Tunas (RS),TUNAS (RS),
4460,2020-06-18,9.0,0.0,0.0,0.0,37.5814264239,0.0,29.0,432220,Tupanciretã (RS),TUPANCIRETÃ (RS),
4461,2020-06-18,8.0,0.0,0.0,0.0,164.7785787848,0.0,72.0,432225,Tupandi (RS),TUPANDI (RS),
4462,2020-06-18,63.0,0.0,1.0,0.0,49.6180200047,0.0,77.0,432240,Uruguaiana (RS),URUGUAIANA (RS),
4463,2020-06-18,97.0,6.0,3.0,0.0,146.48584976889998,9.0609803981,71.0,432250,Vacaria (RS),VACARIA (RS),
4464,2020-06-18,13.0,0.0,1.0,0.0,371.74721189589997,0.0,27.0,432252,Vale Verde (RS),VALE VERDE (RS),
4465,2020-06-18,1.0,0.0,0.0,0.0,16.911889058,0.0,22.0,432254,Vale Real (RS),VALE REAL (RS),
4466,2020-06-18,3.0,0.0,0.0,0.0,141.97823000469998,0.0,42.0,432255,Vanini (RS),VANINI (RS),
4467,2020-06-18,227.0,7.0,4.0,0.0,317.24292143,9.7828213657,66.0,432260,Venâncio Aires (RS),VENÂNCIO AIRES (RS),1.0
4468,2020-06-18,4.0,0.0,0.0,0.0,14.890369653399999,0.0,36.0,432270,Vera Cruz (RS),VERA CRUZ (RS),
4469,2020-06-18,41.0,0.0,4.0,0.0,156.2440455775,0.0,67.0,432280,Veranópolis (RS),VERANÓPOLIS (RS),
4470,2020-06-18,7.0,0.0,0.0,0.0,385.67493112949995,0.0,17.0,432285,Vespasiano Corrêa (RS),VESPASIANO CORRÊA (RS),
4471,2020-06-18,5.0,1.0,0.0,0.0,105.1303616484,21.0260723297,29.0,432290,Viadutos (RS),VIADUTOS (RS),
4472,2020-06-18,80.0,12.0,2.0,3.0,31.3450145754,4.7017521863,83.0,432300,Viamão (RS),VIAMÃO (RS),
4473,2020-06-18,4.0,0.0,0.0,0.0,138.7925052047,0.0,58.0,432320,Victor Graeff (RS),VICTOR GRAEFF (RS),
4474,2020-06-18,6.0,0.0,1.0,0.0,177.25258493349997,0.0,39.0,432330,Vila Flores (RS),VILA FLORES (RS),
4475,2020-06-18,4.0,0.0,0.0,0.0,191.2960306074,0.0,44.0,432335,Vila Lângaro (RS),VILA LÂNGARO (RS),1.0
4476,2020-06-18,24.0,1.0,1.0,0.0,550.711335475,22.9463056448,77.0,432340,Vila Maria (RS),VILA MARIA (RS),1.0
4477,2020-06-18,12.0,0.0,1.0,0.0,280.3738317757,0.0,30.0,432345,Vila Nova do Sul (RS),VILA NOVA DO SUL (RS),
4478,2020-06-18,3.0,0.0,0.0,0.0,192.1844971172,0.0,51.0,432360,Vista Alegre do Prata (RS),VISTA ALEGRE DO PRATA (RS),
4479,2020-06-18,3.0,0.0,2.0,0.0,105.2262364083,0.0,22.0,432370,Vista Gaúcha (RS),VISTA GAÚCHA (RS),
4480,2020-06-18,1.0,0.0,0.0,0.0,31.918289179699997,0.0,17.0,432375,Vitória das Missões (RS),VITÓRIA DAS MISSÕES (RS),
4481,2020-06-18,42.0,0.0,2.0,0.0,1393.497013935,0.0,46.0,432377,Westfália (RS),WESTFÁLIA (RS),
4482,2020-06-18,5.0,0.0,0.0,0.0,30.4729400293,0.0,52.0,432380,Xangri-lá (RS),XANGRI-LÁ (RS),
4483,2020-06-18,6.0,0.0,0.0,0.0,38.654812524200004,0.0,23.0,500020,Água Clara (MS),ÁGUA CLARA (MS),
4484,2020-06-18,1.0,0.0,0.0,0.0,18.7160771102,0.0,80.0,500025,Alcinópolis (MS),ALCINÓPOLIS (MS),
4485,2020-06-18,7.0,0.0,1.0,0.0,17.768301350399998,0.0,40.0,500060,Amambai (MS),AMAMBAI (MS),
4486,2020-06-18,3.0,1.0,1.0,1.0,11.935548040599999,3.9785160135,23.0,500070,Anastácio (MS),ANASTÁCIO (MS),1.0
4487,2020-06-18,4.0,0.0,0.0,0.0,37.1057513915,0.0,9.0,500085,Angélica (MS),ANGÉLICA (MS),
4488,2020-06-18,8.0,0.0,0.0,0.0,31.0739949505,0.0,14.0,500100,Aparecida do Taboado (MS),APARECIDA DO TABOADO (MS),4.0
4489,2020-06-18,1.0,0.0,0.0,0.0,2.0889473794,0.0,10.0,500110,Aquidauana (MS),AQUIDAUANA (MS),1.0
4490,2020-06-18,12.0,0.0,1.0,0.0,52.1195274496,0.0,60.0,500190,Bataguassu (MS),BATAGUASSU (MS),1.0
4491,2020-06-18,7.0,2.0,0.0,0.0,61.7883308324,17.6538088093,83.0,500200,Batayporã (MS),BATAYPORÃ (MS),
4492,2020-06-18,2.0,0.0,0.0,0.0,8.1205083438,0.0,42.0,500210,Bela Vista (MS),BELA VISTA (MS),
4493,2020-06-18,1.0,0.0,0.0,0.0,12.698412698399999,0.0,4.0,500215,Bodoquena (MS),BODOQUENA (MS),
4494,2020-06-18,60.0,0.0,1.0,0.0,273.0251183109,0.0,42.0,500220,Bonito (MS),BONITO (MS),
4495,2020-06-18,16.0,2.0,0.0,0.0,134.7708894879,16.846361186,45.0,500230,Brasilândia (MS),BRASILÂNDIA (MS),
4496,2020-06-18,8.0,0.0,0.0,0.0,26.512891893699997,0.0,27.0,500240,Caarapó (MS),CAARAPÓ (MS),1.0
4497,2020-06-18,3.0,0.0,0.0,0.0,21.880242141300002,0.0,35.0,500260,Camapuã (MS),CAMAPUÃ (MS),
4498,2020-06-18,876.0,8.0,8.0,0.0,97.76982126870001,0.8928750801,83.0,500270,Campo Grande (MS),CAMPO GRANDE (MS),4.0
4499,2020-06-18,9.0,0.0,3.0,0.0,147.1550032701,0.0,9.0,500280,Caracol (MS),CARACOL (MS),
4500,2020-06-18,1.0,0.0,0.0,0.0,4.5580928939,0.0,4.0,500290,Cassilândia (MS),CASSILÂNDIA (MS),1.0
4501,2020-06-18,79.0,0.0,5.0,0.0,313.26830042029997,0.0,75.0,500295,Chapadão do Sul (MS),CHAPADÃO DO SUL (MS),
4502,2020-06-18,1.0,0.0,0.0,0.0,16.815200941700002,0.0,15.0,500310,Corguinho (MS),CORGUINHO (MS),
4503,2020-06-18,166.0,2.0,5.0,0.0,148.9657647956,1.7947682505000002,73.0,500320,Corumbá (MS),CORUMBÁ (MS),4.0
4504,2020-06-18,13.0,0.0,0.0,0.0,62.430965758999996,0.0,19.0,500325,Costa Rica (MS),COSTA RICA (MS),
4505,2020-06-18,9.0,0.0,0.0,0.0,26.8312315535,0.0,67.0,500330,Coxim (MS),COXIM (MS),2.0
4506,2020-06-18,17.0,1.0,0.0,0.0,131.53822346020002,7.737542556499999,33.0,500345,Deodápolis (MS),DEODÁPOLIS (MS),
4507,2020-06-18,75.0,1.0,1.0,0.0,1266.0364618500998,16.880486158,33.0,500350,Douradina (MS),DOURADINA (MS),
4508,2020-06-18,1472.0,7.0,51.0,2.0,660.2406828468,3.1397315081,83.0,500370,Dourados (MS),DOURADOS (MS),3.0
4509,2020-06-18,187.0,0.0,0.0,0.0,974.5166501642,0.0,34.0,500380,Fátima do Sul (MS),FÁTIMA DO SUL (MS),
4510,2020-06-18,17.0,0.0,0.0,0.0,170.5970898144,0.0,34.0,500400,Glória de Dourados (MS),GLÓRIA DE DOURADOS (MS),
4511,2020-06-18,252.0,0.0,0.0,0.0,2546.7407781708,0.0,45.0,500410,Guia Lopes da Laguna (MS),GUIA LOPES DA LAGUNA (MS),1.0
4512,2020-06-18,6.0,1.0,0.0,0.0,37.318074387399996,6.2196790646,9.0,500430,Iguatemi (MS),IGUATEMI (MS),1.0
4513,2020-06-18,1.0,0.0,0.0,0.0,13.1406044678,0.0,2.0,500440,Inocência (MS),INOCÊNCIA (MS),
4514,2020-06-18,84.0,2.0,2.0,0.0,338.1778654535,8.0518539394,32.0,500450,Itaporã (MS),ITAPORÃ (MS),
4515,2020-06-18,3.0,0.0,0.0,0.0,14.1897644499,0.0,20.0,500460,Itaquiraí (MS),ITAQUIRAÍ (MS),1.0
4516,2020-06-18,21.0,0.0,0.0,0.0,90.5679906844,0.0,24.0,500470,Ivinhema (MS),IVINHEMA (MS),
4517,2020-06-18,45.0,0.0,0.0,0.0,172.433613059,0.0,43.0,500500,Jardim (MS),JARDIM (MS),
4518,2020-06-18,1.0,0.0,0.0,0.0,24.8323814254,0.0,37.0,500510,Jateí (MS),JATEÍ (MS),
4519,2020-06-18,1.0,0.0,1.0,0.0,14.8986889154,0.0,1.0,500515,Juti (MS),JUTI (MS),1.0
4520,2020-06-18,23.0,0.0,0.0,0.0,98.58128670010001,0.0,62.0,500520,Ladário (MS),LADÁRIO (MS),
4521,2020-06-03,1.0,0.0,1.0,0.0,13.622122326700001,0.0,1.0,500525,Laguna Carapã (MS),LAGUNA CARAPÃ (MS),
4522,2020-06-18,5.0,0.0,1.0,0.0,10.619544209199999,0.0,23.0,500540,Maracaju (MS),MARACAJU (MS),
4523,2020-06-18,1.0,0.0,0.0,0.0,3.5697711777,0.0,64.0,500560,Miranda (MS),MIRANDA (MS),
4524,2020-06-18,23.0,0.0,5.0,0.0,125.23140585870001,0.0,63.0,500568,Mundo Novo (MS),MUNDO NOVO (MS),
4525,2020-06-18,54.0,0.0,0.0,0.0,98.4000874667,0.0,68.0,500570,Naviraí (MS),NAVIRAÍ (MS),1.0
4526,2020-06-18,7.0,0.0,3.0,0.0,31.989763275799998,0.0,27.0,500600,Nova Alvorada do Sul (MS),NOVA ALVORADA DO SUL (MS),
4527,2020-06-18,14.0,0.0,0.0,0.0,25.7475999559,0.0,80.0,500620,Nova Andradina (MS),NOVA ANDRADINA (MS),3.0
4528,2020-06-18,8.0,0.0,0.0,0.0,209.753539591,0.0,7.0,500625,Novo Horizonte do Sul (MS),NOVO HORIZONTE DO SUL (MS),
4529,2020-06-18,5.0,0.0,0.0,0.0,90.0090009001,0.0,62.0,500627,Paraíso das Águas (MS),PARAÍSO DAS ÁGUAS (MS),
4530,2020-06-18,76.0,2.0,16.0,0.0,180.31697826709998,4.7451836386,69.0,500630,Paranaíba (MS),PARANAÍBA (MS),1.0
4531,2020-06-18,1.0,0.0,0.0,0.0,7.0283947146,0.0,35.0,500635,Paranhos (MS),PARANHOS (MS),
4532,2020-06-18,65.0,1.0,3.0,0.0,70.250524177,1.080777295,82.0,500660,Ponta Porã (MS),PONTA PORÃ (MS),1.0
4533,2020-05-25,2.0,0.0,2.0,0.0,11.674741696300002,0.0,1.0,500690,Porto Murtinho (MS),PORTO MURTINHO (MS),
4534,2020-06-18,12.0,0.0,0.0,0.0,48.7507617307,0.0,42.0,500710,Ribas do Rio Pardo (MS),RIBAS DO RIO PARDO (MS),
4535,2020-06-18,156.0,2.0,1.0,0.0,415.8447512929,5.331342965299999,28.0,500720,Rio Brilhante (MS),RIO BRILHANTE (MS),
4536,2020-06-18,7.0,0.0,0.0,0.0,35.4502177656,0.0,83.0,500740,Rio Verde de Mato Grosso (MS),RIO VERDE DE MATO GROSSO (MS),
4537,2020-06-18,51.0,0.0,1.0,0.0,190.50465055470002,0.0,41.0,500769,São Gabriel do Oeste (MS),SÃO GABRIEL DO OESTE (MS),3.0
4538,2020-06-18,1.0,0.0,0.0,0.0,15.316281206900001,0.0,62.0,500780,Selvíria (MS),SELVÍRIA (MS),
4539,2020-06-18,10.0,1.0,0.0,0.0,17.3415416631,1.7341541663,82.0,500790,Sidrolândia (MS),SIDROLÂNDIA (MS),2.0
4540,2020-06-18,23.0,0.0,2.0,0.0,119.3317422434,0.0,73.0,500793,Sonora (MS),SONORA (MS),
4541,2020-06-18,2.0,0.0,0.0,0.0,17.3130193906,0.0,37.0,500795,Tacuru (MS),TACURU (MS),
4542,2020-06-18,1.0,0.0,0.0,0.0,27.8706800446,0.0,27.0,500797,Taquarussu (MS),TAQUARUSSU (MS),
4543,2020-06-18,1.0,0.0,0.0,0.0,4.5858937907,0.0,4.0,500800,Terenos (MS),TERENOS (MS),1.0
4544,2020-06-18,199.0,5.0,-2.0,0.0,163.93712722840002,4.1190232972,79.0,500830,Três Lagoas (MS),TRÊS LAGOAS (MS),
4545,2020-06-18,54.0,1.0,0.0,0.0,884.9557522124001,16.3880694854,47.0,500840,Vicentina (MS),VICENTINA (MS),
4546,2020-06-18,19.0,1.0,1.0,0.0,351.9170216707,18.521948509,40.0,510010,Acorizal (MT),ACORIZAL (MT),
4547,2020-06-18,16.0,1.0,4.0,0.0,62.2059795498,3.8878737219,41.0,510020,Água Boa (MT),ÁGUA BOA (MT),1.0
4548,2020-06-18,105.0,3.0,0.0,0.0,202.7731644201,5.7935189834,75.0,510025,Alta Floresta (MT),ALTA FLORESTA (MT),1.0
4549,2020-06-18,18.0,2.0,0.0,0.0,94.51795841209999,10.5019953791,34.0,510030,Alto Araguaia (MT),ALTO ARAGUAIA (MT),
4550,2020-06-18,20.0,1.0,0.0,0.0,293.1691586045,14.658457930199999,31.0,510035,Alto Boa Vista (MT),ALTO BOA VISTA (MT),
4551,2020-06-18,8.0,0.0,0.0,0.0,66.5004156276,0.0,33.0,510040,Alto Garças (MT),ALTO GARÇAS (MT),
4552,2020-06-18,4.0,0.0,0.0,0.0,35.223670306399995,0.0,36.0,510050,Alto Paraguai (MT),ALTO PARAGUAI (MT),
4553,2020-06-17,1.0,0.0,1.0,0.0,9.8687456824,0.0,1.0,510080,Apiacás (MT),APIACÁS (MT),
4554,2020-06-18,12.0,0.0,1.0,0.0,71.3351563429,0.0,19.0,510125,Araputanga (MT),ARAPUTANGA (MT),1.0
4555,2020-06-18,14.0,0.0,0.0,0.0,145.7270740085,0.0,20.0,510130,Arenápolis (MT),ARENÁPOLIS (MT),
4556,2020-06-18,46.0,2.0,0.0,0.0,205.77972622349998,8.9469446184,74.0,510140,Aripuanã (MT),ARIPUANÃ (MT),
4557,2020-06-18,3.0,0.0,0.0,0.0,35.030359645,0.0,2.0,510160,Barão de Melgaço (MT),BARÃO DE MELGAÇO (MT),
4558,2020-06-18,10.0,1.0,0.0,0.0,28.599210661799997,2.8599210662,20.0,510170,Barra do Bugres (MT),BARRA DO BUGRES (MT),1.0
4559,2020-06-18,130.0,7.0,1.0,0.0,213.0728381302,11.4731528224,62.0,510180,Barra do Garças (MT),BARRA DO GARÇAS (MT),2.0
4560,2020-06-18,19.0,0.0,0.0,0.0,288.7537993921,0.0,30.0,510185,Bom Jesus do Araguaia (MT),BOM JESUS DO ARAGUAIA (MT),
4561,2020-06-18,3.0,0.0,0.0,0.0,15.23229246,0.0,9.0,510190,Brasnorte (MT),BRASNORTE (MT),1.0
4562,2020-06-18,102.0,6.0,15.0,1.0,108.07832499790001,6.3575485293,74.0,510250,Cáceres (MT),CÁCERES (MT),
4563,2020-06-18,4.0,0.0,0.0,0.0,25.0312891114,0.0,10.0,510260,Campinápolis (MT),CAMPINÁPOLIS (MT),
4564,2020-06-18,94.0,1.0,8.0,1.0,265.8371040724,2.8280542986,76.0,510263,Campo Novo do Parecis (MT),CAMPO NOVO DO PARECIS (MT),
4565,2020-06-18,149.0,0.0,4.0,0.0,338.3211098749,0.0,35.0,510267,Campo Verde (MT),CAMPO VERDE (MT),1.0
4566,2020-06-18,46.0,2.0,8.0,1.0,667.5373675809,29.0233638079,31.0,510268,Campos de Júlio (MT),CAMPOS DE JÚLIO (MT),
4567,2020-06-18,19.0,0.0,0.0,0.0,400.5903436643,0.0,16.0,510269,Canabrava do Norte (MT),CANABRAVA DO NORTE (MT),
4568,2020-06-18,33.0,1.0,3.0,0.0,152.9264562769,4.6341350387,74.0,510270,Canarana (MT),CANARANA (MT),
4569,2020-06-18,23.0,2.0,0.0,0.0,116.44390441469999,10.1255569056,63.0,510300,Chapada dos Guimarães (MT),CHAPADA DOS GUIMARÃES (MT),
4570,2020-06-18,6.0,0.0,3.0,0.0,49.386780805,0.0,9.0,510305,Cláudia (MT),CLÁUDIA (MT),
4571,2020-06-18,57.0,2.0,0.0,0.0,170.4647407142,5.9812189724,28.0,510320,Colíder (MT),COLÍDER (MT),1.0
4572,2020-06-18,2.0,0.0,0.0,0.0,5.1837644497,0.0,20.0,510325,Colniza (MT),COLNIZA (MT),
4573,2020-06-18,15.0,1.0,0.0,0.0,72.2438953908,4.8162596927,20.0,510330,Comodoro (MT),COMODORO (MT),
4574,2020-06-18,246.0,4.0,-2.0,1.0,795.2671903792,12.9311738273,57.0,510335,Confresa (MT),CONFRESA (MT),1.0
4575,2020-06-18,7.0,0.0,0.0,0.0,173.3531451213,0.0,65.0,510336,Conquista D'Oeste (MT),CONQUISTA D'OESTE (MT),
4576,2020-06-18,8.0,1.0,0.0,0.0,40.5063291139,5.0632911392,41.0,510337,Cotriguaçu (MT),COTRIGUAÇU (MT),
4577,2020-06-18,2022.0,75.0,74.0,4.0,330.0971190782,12.2439584228,83.0,510340,Cuiabá (MT),CUIABÁ (MT),
4578,2020-06-18,8.0,1.0,1.0,0.0,153.2860701284,19.160758766,49.0,510343,Curvelândia (MT),CURVELÂNDIA (MT),
4579,2020-06-18,4.0,0.0,0.0,0.0,42.2743606003,0.0,22.0,510345,Denise (MT),DENISE (MT),
4580,2020-06-18,14.0,1.0,1.0,0.0,63.517989201899994,4.5369992287,13.0,510350,Diamantino (MT),DIAMANTINO (MT),1.0
4581,2020-06-18,13.0,1.0,0.0,0.0,158.9630716557,12.227928588900001,29.0,510360,Dom Aquino (MT),DOM AQUINO (MT),
4582,2020-06-18,16.0,0.0,4.0,0.0,112.73957158959999,0.0,11.0,510370,Feliz Natal (MT),FELIZ NATAL (MT),
4583,2020-06-18,1.0,1.0,0.0,0.0,28.6204922725,28.6204922725,7.0,510380,Figueirópolis D'Oeste (MT),FIGUEIRÓPOLIS D'OESTE (MT),
4584,2020-06-18,4.0,0.0,2.0,0.0,52.301255230100004,0.0,9.0,510385,Gaúcha do Norte (MT),GAÚCHA DO NORTE (MT),
4585,2020-06-18,4.0,0.0,1.0,0.0,72.202166065,0.0,5.0,510390,General Carneiro (MT),GENERAL CARNEIRO (MT),
4586,2020-06-18,70.0,1.0,8.0,1.0,195.4433772616,2.7920482466000003,34.0,510410,Guarantã do Norte (MT),GUARANTÃ DO NORTE (MT),2.0
4587,2020-06-18,12.0,0.0,4.0,0.0,79.2550029721,0.0,23.0,510420,Guiratinga (MT),GUIRATINGA (MT),
4588,2020-06-18,5.0,0.0,0.0,0.0,65.21455588890001,0.0,62.0,510452,Ipiranga do Norte (MT),IPIRANGA DO NORTE (MT),
4589,2020-06-18,2.0,0.0,1.0,0.0,29.6868042155,0.0,20.0,510454,Itanhangá (MT),ITANHANGÁ (MT),
4590,2020-06-10,1.0,0.0,1.0,0.0,26.301946344,0.0,1.0,510455,Itaúba (MT),ITAÚBA (MT),
4591,2020-06-18,9.0,0.0,0.0,0.0,67.4409891345,0.0,14.0,510460,Itiquira (MT),ITIQUIRA (MT),
4592,2020-06-18,73.0,0.0,1.0,0.0,262.81682027650004,0.0,58.0,510480,Jaciara (MT),JACIARA (MT),
4593,2020-06-18,19.0,1.0,9.0,0.0,225.94838863119998,11.8920204543,52.0,510490,Jangada (MT),JANGADA (MT),
4594,2020-06-18,2.0,1.0,0.0,0.0,22.7453656318,11.3726828159,31.0,510500,Jauru (MT),JAURU (MT),
4595,2020-06-18,7.0,1.0,0.0,0.0,20.0148681878,2.8592668839999997,27.0,510510,Juara (MT),JUARA (MT),1.0
4596,2020-06-18,18.0,2.0,0.0,0.0,43.905651633000005,4.878405737,28.0,510515,Juína (MT),JUÍNA (MT),1.0
4597,2020-06-18,1.0,0.0,0.0,0.0,6.3031831075,0.0,2.0,510517,Juruena (MT),JURUENA (MT),2.0
4598,2020-06-18,15.0,0.0,0.0,0.0,133.67792531860002,0.0,36.0,510520,Juscimeira (MT),JUSCIMEIRA (MT),
4599,2020-06-18,12.0,0.0,3.0,0.0,196.04639764740003,0.0,72.0,510523,Lambari D'Oeste (MT),LAMBARI D'OESTE (MT),
4600,2020-06-18,200.0,5.0,16.0,0.0,305.18509476,7.629627369,78.0,510525,Lucas do Rio Verde (MT),LUCAS DO RIO VERDE (MT),2.0
4601,2020-06-18,1.0,0.0,0.0,0.0,48.146364949399995,0.0,28.0,510530,Luciara (MT),LUCIARA (MT),
4602,2020-06-18,25.0,1.0,0.0,0.0,155.0099206349,6.2003968253999995,60.0,510550,Vila Bela da Santíssima Trindade (MT),VILA BELA DA SANTÍSSIMA TRINDADE (MT),
4603,2020-06-18,22.0,0.0,0.0,0.0,209.543766073,0.0,22.0,510558,Marcelândia (MT),MARCELÂNDIA (MT),
4604,2020-06-18,31.0,0.0,0.0,0.0,187.1302668115,0.0,29.0,510560,Matupá (MT),MATUPÁ (MT),1.0
4605,2020-06-18,28.0,1.0,6.0,0.0,100.94091351530001,3.6050326255000003,62.0,510562,Mirassol d'Oeste (MT),MIRASSOL D'OESTE (MT),1.0
4606,2020-06-18,11.0,0.0,0.0,0.0,71.7266562337,0.0,36.0,510590,Nobres (MT),NOBRES (MT),
4607,2020-06-18,1.0,0.0,0.0,0.0,16.697278343599997,0.0,2.0,510600,Nortelândia (MT),NORTELÂNDIA (MT),
4608,2020-06-18,79.0,3.0,19.0,0.0,597.7602905569,22.6997578692,38.0,510610,Nossa Senhora do Livramento (MT),NOSSA SENHORA DO LIVRAMENTO (MT),
4609,2020-06-18,8.0,1.0,0.0,0.0,120.4819277108,15.060240963900002,43.0,510618,Nova Lacerda (MT),NOVA LACERDA (MT),
4610,2020-06-18,7.0,2.0,0.0,0.0,188.2732651963,53.7923614847,23.0,510619,Nova Santa Helena (MT),NOVA SANTA HELENA (MT),
4611,2020-06-18,1.0,0.0,0.0,0.0,26.1164794986,0.0,4.0,510620,Nova Brasilândia (MT),NOVA BRASILÂNDIA (MT),
4612,2020-06-18,178.0,5.0,30.0,1.0,392.2605667945,11.018555247,76.0,510622,Nova Mutum (MT),NOVA MUTUM (MT),3.0
4613,2020-06-18,10.0,0.0,2.0,0.0,49.258657209,0.0,35.0,510623,Nova Olímpia (MT),NOVA OLÍMPIA (MT),
4614,2020-06-18,27.0,0.0,0.0,0.0,225.33800701049998,0.0,35.0,510624,Nova Ubiratã (MT),NOVA UBIRATÃ (MT),
4615,2020-06-18,3.0,2.0,0.0,0.0,14.0357443623,9.357162908200001,35.0,510625,Nova Xavantina (MT),NOVA XAVANTINA (MT),1.0
4616,2020-06-18,20.0,0.0,0.0,0.0,217.9123992155,0.0,30.0,510626,Novo Mundo (MT),NOVO MUNDO (MT),
4617,2020-06-18,4.0,0.0,0.0,0.0,35.6347438753,0.0,21.0,510629,Paranaíta (MT),PARANAÍTA (MT),
4618,2020-06-18,24.0,0.0,0.0,0.0,106.3688339317,0.0,16.0,510630,Paranatinga (MT),PARANATINGA (MT),1.0
4619,2020-06-18,14.0,0.0,0.0,0.0,530.303030303,0.0,21.0,510631,Novo Santo Antônio (MT),NOVO SANTO ANTÔNIO (MT),
4620,2020-06-18,48.0,1.0,-1.0,0.0,272.32497446950003,5.6734369681,29.0,510637,Pedra Preta (MT),PEDRA PRETA (MT),1.0
4621,2020-06-18,60.0,1.0,7.0,0.0,171.5462031107,2.8591033851999996,50.0,510642,Peixoto de Azevedo (MT),PEIXOTO DE AZEVEDO (MT),
