"id","G01","G02","G03","G04","G05","G06","G07","G08","G09","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","user","name","x","verified","followers","image","siglapartido","deputadosfederais","senadores","ministrosbolsonaro","midia","governador","prefeitocapitais","candidatospresidente18","presidentes","partidos","comentaristaspoliticos","outrospoliticos","jornalistacolunista","canaisyoutube","justica","artistas","esporte","local","size","group","important"
"298308683",0,0.02,0.05,0.12,0.27,0.3,0.4,0.8,1.18,1.65,2.61,3.35,4.68,6.56,9.14,12.85,13.87,14.8,12.9,14.45,"DepSostenes","Sóstenes",71.7827532267219,1,6006,"1049739539194015745/yyog_lJT_bigger.jpg","DEM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,14.8793700738392,6,0
"54600557",0,0.1,0.05,0.28,0.43,0.5,0.42,0.62,0.95,0.59,1.14,1.04,1.7,1.86,3.05,4.93,8.29,14.92,23.83,35.28,"marcosdoval","Marcos do Val",85.273809516214,0,5765,"1114472603983536128/CQWD8Gs4_bigger.jpg","PPS",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,14.6658831750112,6,0
"17039863",0.05,0.29,0.47,0.9,1.38,1.51,1.47,1.44,1.58,1.47,1.4,1.35,2.46,2.48,4.04,5.68,9.02,13.15,19.08,30.78,"da_cia","Angelo",79.6866680983032,0,4434,"1007315874297020418/K4v5Ni-F_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,13.3645712076776,6,0
"1024403315164160000",0,0.02,0.09,0.11,0.23,0.5,0.5,0.79,0.7,1.02,1.17,1.15,1.35,1.9,2.98,5.3,8.26,15.16,22.7,36.08,"EduGiraoOficial","Eduardo Girão",85.7068880413749,1,4432,"1030068980860551168/_0PwwmBx_bigger.jpg","PODE",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,13.3624312383155,6,0
"852253471101378567",0,0,0.03,0.03,0.06,0.2,0.23,0.66,0.57,1.03,0.92,1,2.06,2.86,5.92,10.84,17.94,24.23,20.89,10.53,"AlexisFonteyne","Alexis Fonteyne - Dep. Federal/SP",76.7099318993885,1,3495,"1120832868811517952/--x3h3es_bigger.jpg","NOVO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12.2793533167862,6,0
"986978033159626754",0.23,0.7,0.79,1.38,1.61,2.02,1.76,2.2,1.96,1.96,1.99,1.93,2.72,3.37,5.39,7.71,9.96,15.97,18.34,17.99,"leiladovolei","Leila Barros (Leila do Vôlei)",71.491799721242,1,3413,"1091359374679990273/FMu27Jfw_bigger.jpg","PSB",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,12.1757310695689,6,0
"762786918086180864",0.06,0.03,0.06,0.25,0.5,0.84,0.93,1.43,1.55,1.43,1.36,2.14,2.42,3.26,5.18,6.91,10.2,15.69,20.4,25.36,"rpsenador","Rodrigo Pacheco",78.1202365890421,1,3225,"1033321788049121281/liNrYhKY_bigger.jpg","DEM",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,11.9317289556193,6,0
"37665648",0.03,0.16,0.26,0.48,0.32,0.8,1.21,2.59,2.39,2.62,3.13,2.71,3.93,4.28,4.57,3.8,6.1,10.22,17.72,32.69,"deputadopeninha","Deputado Peninha",77.2291241993961,1,3132,"1123292964007104512/dIL1aG7__bigger.png","MDB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,11.8075080391455,6,0
"955773266089607168",0,0.04,0.04,0,0.23,0.3,0.34,0.98,0.6,1.47,1.09,1.28,1.88,3.35,6.29,11.76,18.16,23.81,18.91,9.46,"adrianasounovo","Adriana Ventura",75.642183538039,1,2657,"1095379694898331649/31mwo0p6_bigger.jpg","NOVO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,11.1313780495235,6,0
"2632802395",0,0.14,0.09,0.14,0.28,0.24,0.66,0.61,1.27,1.37,1.56,1.79,2.12,3.06,4.01,5.85,7.21,11.08,20.51,38,"EderMauroPA","Delegado Éder Mauro",83.0460294544737,1,2121,"860116697935732736/EKjqyQI1_bigger.jpg","PSD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10.2633230125729,6,0
"138504441",0,0.17,0.11,0.44,0.61,0.61,0.78,1.22,2.11,2.44,2.33,3.11,4.05,5.22,5.33,7.5,13.1,16.66,17.77,16.44,"Eduardo_Cury","Eduardo Cury",72.1189869162444,1,1801,"1049651845680025601/MVY9koar_bigger.jpg","PSDB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9.67283497103871,6,0
"948546628692205568",0,0,0.06,0,0.06,0.23,0.23,0.98,0.52,1.68,1.21,1.5,2.43,3.58,6.36,13.01,17.92,24.57,18.79,6.88,"lucasvgonzalez","Lucas Gonzalez",74.9080309393849,1,1730,"1103401024054800384/reXvaK9U_bigger.png","NOVO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9.53248194954255,6,0
"456795842",0.13,0.19,0.82,1.2,1.58,1.45,1.58,1.96,0.95,1.2,1.71,1.9,3.1,5.18,7.08,8.47,12.2,13.02,15.11,21.18,"CarlosMoises","Carlos Moisés",72.7508733575644,1,1582,"1081248652985880577/skldX3cJ_bigger.jpg",NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Santa Catarina",9.22706608438572,6,0
"1057602315664924673",0,0,0.07,0.07,0.14,0.07,0.41,0.54,0.47,1.08,1.28,1.69,2.09,4.05,5.74,11.28,17.36,26.89,19.32,7.43,"gilsonmarques30","Gilson Marques",75.5528412434449,1,1480,"1110931174199910401/AlsX1Y-T_bigger.png","NOVO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9.0053066841945,6,0
"1007612404484726784",0,0,0.07,0.21,0.42,0.56,0.35,0.63,1.05,0.91,1.69,1.12,2.18,3.37,3.94,5.97,10.96,15.04,22.56,28.95,"Sen_Oriovisto","Senador Oriovisto Guimarães",82.1693239310491,1,1423,"1018938956866564096/fZaiazZ0_bigger.jpg","PODE",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.87691490522613,6,0
"288735634",0,0.11,0.11,0.43,0.22,0.97,0.97,1.41,1.95,2.49,1.73,3.68,4.11,5.95,6.71,5.63,9.63,13.53,17.53,22.84,"delegado_waldir","Delegado Waldir",76.8971612585223,0,924,"427931156038692864/Kzpmtdsa_bigger.jpeg","PSL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7.57077333940522,6,0
"790964369593102336",0,0,0,0,0.17,0,0.34,0.51,0.51,1.85,1.35,1.18,2.19,2.87,6.07,6.41,8.6,14.5,21.25,32.21,"deputadocapitao","Capitão Augusto",82.7205024989296,0,593,"1106607640879222787/_9NYBi_x_bigger.png","PR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6.41127485886049,6,0
"2880932962",0.02,0.16,0.38,0.66,1.08,1.44,1.74,1.92,2.03,2.05,2.31,2.72,3.31,4.41,6.24,9.16,12.37,15.94,17.05,15.02,"o_antagonista","O Antagonista",72.1493486721684,1,151312,"545680042630447104/0mw8fVFF_bigger.png",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,45.292636684257,6,0
"34930257",0.02,0.03,0.14,0.22,0.34,0.47,0.51,0.7,0.73,0.84,0.89,0.99,1.46,2.02,3.2,5.37,9.24,15.23,22.12,35.49,"midiasemmascara","Mídia Sem Máscara",85.2453402756688,0,30922,"840761586918805504/OW-agG6C_bigger.jpg",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,26.3223529180853,6,0
"967904717446766593",0.05,0.22,0.43,0.61,0.7,0.87,0.98,1.12,1.09,1.01,1.1,1.32,1.68,2.46,3.55,6.33,10.77,17.65,22.99,25.06,"RevistaCrusoe","Revista Crusoé",79.2472981548176,1,30447,"991036434722185216/gTJzE_WF_bigger.jpg",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,26.182417246205,6,0
"4106068103",0,0.01,0.02,0.06,0.1,0.17,0.3,0.34,0.39,0.4,0.5,0.66,0.94,1.59,2.95,5.88,10.95,17.96,24.92,31.84,"mamaefalei","Arthur do Val - Mamaefalei",88.054790968583,0,113186,"917440605558591488/boTKkhLB_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,41.035143172744,7,1
"968011888075378688",0.01,0.02,0.04,0.07,0.1,0.17,0.22,0.25,0.24,0.31,0.34,0.47,0.65,1.09,2.06,4.26,8.55,15.57,23.75,41.81,"lsentoes","Isentões",90.5133006323337,0,108833,"1106651277566590978/hcGT7V6I_bigger.png",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,40.4909469364097,7,0
"255300173",0.01,0.04,0.07,0.16,0.28,0.4,0.59,0.66,0.78,0.87,1.03,1.36,1.81,2.65,4.15,7.01,10.56,15.79,21.12,30.66,"SargentoFAHUR","Sargento Fahur",86.143911919245,1,100521,"1107682728085016576/lgIvC5qo_bigger.png","PSD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,39.4100749639696,7,0
"60957484",0,0.01,0.01,0.05,0.07,0.12,0.18,0.25,0.25,0.3,0.36,0.48,0.72,1.1,1.88,3.98,8.02,15.09,23.79,43.36,"benebarbosa_mvb","Bene Barbosa - MVB",90.8459117639983,0,94663,"583313477588152320/ntcQNQIM_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,38.6119790852772,7,0
"36411489",0,0,0.02,0.02,0.06,0.09,0.14,0.19,0.26,0.33,0.43,0.6,0.89,1.43,2.71,5.23,9.45,16.01,23.31,38.81,"luciano_hang","Luciano Hang",89.0885880312077,0,92455,"1090992073401094144/RaLe1-ru_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,38.3026201977256,7,0
"898078792652132352",0.01,0.04,0.09,0.13,0.24,0.32,0.45,0.47,0.48,0.51,0.59,0.74,0.96,1.44,2.35,4.56,8.81,15.31,23.42,39.08,"odiodobem","Ódio do bem 🌈",90.2349996630466,0,91015,"1012961089376710661/DuGiosKz_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,38.0982017373017,7,0
"758519817578086400",0,0.01,0.02,0.05,0.07,0.11,0.19,0.23,0.24,0.3,0.38,0.5,0.71,1.21,2.24,4.59,8.89,16.04,23.92,40.3,"Desesquerdizada","Caneta Desesquerdizadora",90.1908654671999,0,90261,"1060027747525894147/UTO9dWZK_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,37.9903049356072,7,0
"898429100355837953",0,0.02,0.05,0.08,0.12,0.17,0.22,0.28,0.3,0.34,0.39,0.48,0.69,1.09,1.94,3.98,8.09,14.92,24.09,42.76,"odiodobemnews","Ódio do bem news 📰🌈",91.5847791936051,0,85327,"1093686542743334912/56Trd13G_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,37.2689835285546,7,0
"97081119",0,0.01,0.03,0.08,0.14,0.27,0.34,0.39,0.38,0.42,0.49,0.58,0.82,1.38,2.55,5.38,10.6,18.04,25.17,32.93,"FernandoHoliday","Fernando Holiday",87.0784750008197,1,82819,"1095409163897851904/WW8_w8lY_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,36.8916282409163,7,0
"728281672731471873",0,0.01,0.03,0.06,0.1,0.17,0.22,0.24,0.26,0.33,0.36,0.43,0.56,0.85,1.51,3.26,6.81,13.81,23.52,47.49,"lpbragancabr","Luiz P. O. Bragança",91.8752865841456,1,82134,"1032685063585112064/ZYRREPOQ_bigger.jpg","PSL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,36.7872408955681,7,0
"1083774484123975680",0.03,0.14,0.28,0.49,0.77,0.88,0.97,0.91,0.8,0.77,0.83,0.9,1.06,1.49,2.29,4.08,7.32,13.4,21.51,41.09,"DamaresAlves","Damares Alves",86.7315005840888,1,77093,"1083783512250109952/6AHBCCSb_bigger.jpg",NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,36.000589642992,7,0
"3984632307",0,0.01,0.03,0.06,0.09,0.12,0.17,0.2,0.23,0.21,0.28,0.35,0.42,0.66,1.14,2.62,5.81,12.71,23.11,51.78,"allantercalivre","Allan dos Santos",93.441930797557,0,74731,"1111755127428431873/4P3jyj4-_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,35.6201651692942,7,0
"3318337402",0,0.01,0.03,0.07,0.13,0.22,0.34,0.41,0.41,0.49,0.53,0.73,0.98,1.47,2.15,3.99,7.07,13.06,22.55,45.35,"moura_101","Nando Moura_Oficial",92.4357246693078,1,73716,"852320363711258625/JSF-gw9s_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,35.4542249883793,7,0
"3092434408",0,0.01,0.03,0.05,0.07,0.11,0.16,0.22,0.2,0.23,0.26,0.32,0.47,0.71,1.15,2.61,5.94,12.34,22.99,52.12,"bernardopkuster","Bernardo P Küster 🐸",93.8496295285135,0,72717,"986375602373648384/T0khPJYR_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,35.2894064853312,7,0
"42736936",0,0.01,0.02,0.08,0.12,0.19,0.27,0.41,0.46,0.6,0.74,0.89,1.24,1.76,3.01,5.49,9.47,15.25,22.16,37.85,"Francischini_","DelegadoFrancischini",86.9637746816557,1,70481,"1112856837899145216/5G7uDuTO_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,34.9149544899054,7,0
"17503188",0,0.03,0.04,0.08,0.13,0.22,0.28,0.31,0.37,0.36,0.51,0.56,0.73,1.1,1.88,3.65,7.14,13.93,22.96,45.74,"flaviomorgen","Flavio Morgenstern",91.4828716295839,1,69083,"1079253681667825665/TiYt9iQ1_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,34.6767980425549,7,0
"174818242",0,0.01,0.01,0.03,0.06,0.08,0.14,0.17,0.2,0.19,0.28,0.38,0.5,0.86,1.53,3.46,7.06,13.7,22.74,48.61,"leandroruschel","Leandro Ruschel 🗣🇺🇲🇧🇷",92.4212103075746,0,66900,"1084180228317085697/CfaP3fAs_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,34.298401267692,7,0
"20986250",0.03,0.11,0.21,0.43,0.66,0.73,0.84,0.76,0.71,0.73,0.75,0.78,0.96,1.29,1.98,3.63,7,13.18,21.99,43.22,"ricardovelez","Ricardo Vélez",87.5597425458201,1,66820,"1088566539689824256/zlmABdLC_bigger.jpg",NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,34.284378885145,7,0
"896736181198741505",0,0.02,0.08,0.13,0.22,0.28,0.32,0.35,0.36,0.4,0.38,0.43,0.54,0.77,1.31,2.76,5.87,12.7,23.04,50.06,"filgmartin","Filipe G. Martins",92.2740623756339,0,65300,"1044724625526181888/LGnaaXVX_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,34.015800393461,7,0
"93339429",0.01,0.09,0.2,0.36,0.52,0.77,0.82,0.87,0.8,0.83,0.88,1.05,1.33,1.65,2.63,4.88,8.5,14.61,21.97,37.25,"Astro_Pontes","Marcos Pontes",86.5504160211355,1,63239,"837925878717902849/7ecayJL0_bigger.jpg",NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,33.6448879247585,7,0
"1011297899463041028",0,0.01,0.04,0.05,0.1,0.2,0.3,0.38,0.37,0.4,0.5,0.57,0.8,1.29,2.31,4.64,8.57,14.94,23.47,41.07,"PSL_Nacional","Partido Social Liberal - PSL",89.0518784206191,1,58269,"1011665757065891840/E4DOkCbH_bigger.jpg",NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,32.7160274352079,7,0
"943231097193852928",0.02,0.08,0.17,0.33,0.52,0.63,0.93,1.03,1.11,1.2,1.17,1.34,1.69,2.39,3.59,6.03,9.86,15.47,22.3,30.15,"CorrupcaoMemes","Corrupção Brasileira Memes",86.7998515324845,0,58028,"1108765936096628741/M5UA9kN__bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,32.6696648383208,7,0
"162453393",0,0,0.03,0.04,0.09,0.12,0.16,0.22,0.33,0.36,0.45,0.51,0.71,1.01,1.62,3.25,6.02,12.45,22.5,50.12,"aguedescartoon","André Guedes",93.2763431197074,1,55669,"1001639033200619521/ZL8sA8ID_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,32.2089212801023,7,0
"14073052",0,0.01,0.02,0.03,0.06,0.12,0.19,0.3,0.34,0.35,0.44,0.51,0.74,1.27,2.19,4.29,8.63,15.69,23.96,40.84,"alex_borges","🅰️lexandre 🅱️orges 🇧🇷",89.4321986836968,0,54618,"1056861650618384385/k7mpEf8l_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,31.9994506310639,7,0
"2804949532",0.01,0.02,0.04,0.08,0.17,0.3,0.41,0.52,0.64,0.66,0.77,0.93,1.28,1.84,3.01,5.48,9.92,15.65,22.06,36.22,"GFiuza_Oficial","Guilherme Fiuza",86.2007083123204,0,52545,"1034467768421240832/zciYixO6_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,31.5782760036277,7,0
"751471278968758272",0.01,0.04,0.11,0.19,0.36,0.43,0.58,0.59,0.56,0.53,0.62,0.7,0.88,1.27,2.17,4.11,8.12,14.7,23.09,40.94,"OlavoOpressor","Olavo de Carvalho",87.7673753908865,0,51164,"1109244450482606080/mXuxBoiC_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,31.2915108677855,7,0
"975127727501185025",0,0.01,0.02,0.02,0.05,0.09,0.13,0.18,0.19,0.25,0.29,0.35,0.49,0.83,1.45,3.25,7.2,14.51,23.86,46.86,"CarlaZambelli17","Carla Zambelli",91.7809308887773,1,50085,"1104747913555726336/QZ4-YOqC_bigger.png","PSL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,31.0638441965316,7,0
"2892290499",0.03,0.11,0.28,0.56,0.72,0.87,0.94,0.87,0.74,0.71,0.81,0.78,0.88,1.17,1.64,2.95,5.32,10.77,20.35,49.49,"opropriolavo","Olavo de Carvalho",89.4774775685565,0,47845,"1102366016359878656/Krw1ApwQ_bigger.png",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,30.5805528980212,7,0
"870708772951302144",0.02,0.02,0.05,0.11,0.21,0.27,0.4,0.43,0.47,0.43,0.52,0.64,0.93,1.44,2.42,4.65,8.81,14.96,22.15,41.08,"CarvalhosaMo","Modesto Carvalhosa",87.5783423839741,0,46962,"870715267503890432/Xnr5EbgT_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,30.3858958567966,7,0
"962687028268818432",0,0.02,0.05,0.07,0.17,0.18,0.27,0.3,0.32,0.37,0.42,0.49,0.84,1.27,2.38,4.88,9.02,15.65,23.27,40.02,"GenPauloChagas","General Paulo Chagas",88.4325182601573,0,46269,"1067040492821651457/PmgiTa8b_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,30.2314083051319,7,0
"36714942",0,0.01,0.01,0.01,0.04,0.11,0.11,0.17,0.23,0.34,0.38,0.49,0.69,1.02,1.78,3.69,7.13,13.78,22.79,47.23,"PauloMartins10","Paulo Eduardo Martins",91.5260641695151,0,45686,"977904868198404096/-9eXTT27_bigger.jpg","PSC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,30.1002434162669,7,0
"615509791",0.01,0.05,0.09,0.19,0.36,0.46,0.76,0.75,0.79,0.86,0.82,0.86,0.99,1.31,1.73,2.77,5.48,11.04,20.96,49.7,"oiluiz","oiluiz",92.8439091388203,0,43737,"1097867455647678465/qIbPYufh_bigger.png",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,29.6534776019561,7,0
"715817643",0.01,0.02,0.06,0.08,0.15,0.2,0.35,0.31,0.42,0.47,0.55,0.81,1.01,1.64,2.8,5.56,9.83,16.68,23.91,35.15,"CaioCoppolla","Caio Coppolla",88.5532977130756,0,43131,"1060999373692329986/BPi7ztCW_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,29.5118658278691,7,0
"1087218997",0,0.01,0.04,0.07,0.12,0.16,0.24,0.29,0.33,0.46,0.53,0.58,0.85,1.37,2.47,4.33,8.01,14.44,22.29,43.4,"reaconaria","#Ativismo - O Maior Portal Conservador do Brasil",89.6396580644194,0,43103,"1095786527139999747/PGjWV8KR_bigger.png",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,29.5052907375034,7,0
"89306052",0,0,0.01,0,0.01,0.02,0.02,0.05,0.07,0.1,0.11,0.15,0.24,0.46,0.86,1.95,4.32,9.95,20.09,61.6,"RejanePaiva","Rejane Paiva",95.0470641164293,0,41993,"1114214247666524165/zEzxk_rO_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,29.2423083844818,7,0
"971822131024748545",0.01,0.05,0.12,0.27,0.38,0.5,0.64,0.63,0.58,0.54,0.6,0.65,0.8,1.1,1.7,3.31,6.36,13.16,22.61,46,"rsallesmma","Ricardo Salles MMA",89.8006017210746,1,41795,"1081620220702281730/IzlyC5cP_bigger.jpg",NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,29.1949125183828,7,0
"955586323452219393",0,0,0,0.01,0.02,0.02,0.04,0.09,0.1,0.14,0.24,0.27,0.53,0.86,1.71,3.62,7.12,13.16,21.92,50.15,"JoelAlexandreM","Presidente",92.6468623079708,0,40649,"972660089453793281/ACkUCM-6_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,28.9176080745559,7,0
"357030742",0,0,0.02,0.01,0.04,0.07,0.11,0.14,0.18,0.2,0.25,0.27,0.44,0.66,1.23,2.41,5.46,12.3,22.69,53.51,"Biakicis","Bia Kicis",93.600836820256,1,40370,"1115743643934056448/4rVrs3XO_bigger.jpg","PRP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,28.849309766486,7,0
"94451423",0,0.01,0.04,0.04,0.19,0.28,0.37,0.43,0.51,0.52,0.65,0.68,0.95,1.46,2.45,4.76,9.11,15.47,22.97,39.11,"majorolimpio","Major Olimpio",87.4017877389785,1,39994,"1011700258433306625/0AD2E68M_bigger.jpg","PSL",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,28.7567665444673,7,0
"21069302",0.01,0.01,0.04,0.05,0.09,0.19,0.24,0.33,0.44,0.58,0.55,0.9,1.21,1.86,3.03,5.99,10.35,17.04,23.31,33.79,"marcelvanhattem","Marcel van Hattem",86.7537167828617,1,39809,"1101858440354426880/OVk6f9yi_bigger.jpg","NOVO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,28.7110203060389,7,0
"2901602044",0,0,0,0.02,0.01,0.03,0.04,0.06,0.06,0.07,0.09,0.09,0.13,0.25,0.55,1.37,3.97,9.58,21.59,62.09,"Smith_Hays","Smith Hays",97.0885731251792,0,39227,"987867197266694145/dZl8r_gG_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,28.5661742243996,7,0
"123710016",0.01,0.02,0.03,0.06,0.06,0.12,0.2,0.27,0.34,0.37,0.51,0.59,0.94,1.4,2.16,4.15,7.51,13.26,20.7,47.31,"RoseDBarros","Rose Barros . ANB 🇧🇷🌏",89.8014630078867,0,37419,"1114144185823707136/RCy4pHat_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,28.1068568239709,7,0
"792933149865021441",0,0.01,0.01,0.02,0.03,0.03,0.03,0.09,0.09,0.09,0.16,0.16,0.23,0.4,0.84,1.86,4.24,9.82,20.45,61.46,"Al_jazeeravt","Tarik Because jacobino TchuTchuco Chucro 🇧🇷",95.6668158924624,0,37084,"1083518179383693312/BzW2zkq7_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,28.0201353535352,7,0
"2549016857",0,0.01,0.02,0.05,0.13,0.17,0.31,0.39,0.5,0.5,0.66,0.86,1.29,1.69,2.63,4.41,7.85,13.22,20.16,45.13,"Ro_Moller","RODRIGO MOLLER",89.4630285756823,0,36664,"929039934857588737/XracpwNj_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,27.9106688848967,7,0
"916009445561430017",0.01,0.01,0,0.01,0.03,0.04,0.05,0.07,0.06,0.11,0.13,0.17,0.21,0.5,1,2.15,5.37,11.96,23.15,54.98,"CanalHipocritas","CANAL HIPÓCRITAS",95.344304056123,0,36202,"916012910199083008/H-LL9UMN_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,27.7892858580654,7,0
"50704902",0,0.01,0.01,0.01,0.03,0.08,0.13,0.16,0.2,0.2,0.3,0.31,0.46,0.72,1.28,2.9,6.48,13.26,23.35,50.13,"flaviogordon","Flávio Gordon",92.6854695283369,0,36181,"1056874038398726146/g0H8OJ5W_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,27.7837439716208,7,0
"931250955466739712",0,0.01,0.03,0.07,0.11,0.22,0.32,0.43,0.5,0.5,0.55,0.78,1.03,1.65,2.79,5.35,9.94,15.48,22.68,37.53,"jrguzzofatos","jrguzzo",86.7851199500322,0,35870,"931262665854472193/VKp0Vnwi_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,27.7014190638659,7,0
"560825868",0,0.01,0.01,0.02,0.04,0.04,0.07,0.09,0.13,0.13,0.18,0.22,0.39,0.62,1.33,3.04,6.92,14.28,24.21,48.28,"VlogdoLisboa","Fernando Lisboa 🇧🇷",92.5977144401893,0,35836,"1105265032676425728/xPx3KAPH_bigger.png",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,27.6923900986944,7,0
"894281995689349120",0,0,0.01,0.01,0.04,0.01,0.05,0.03,0.05,0.05,0.07,0.09,0.17,0.32,0.58,1.53,4.25,10.42,22.02,60.3,"Clauwild1","Claudia Wild",96.0528363621951,0,35216,"894300872607453185/LsHmOMWi_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,27.5267331532069,7,0
"28958495",0,0.02,0.01,0.04,0.11,0.13,0.25,0.3,0.34,0.36,0.44,0.56,0.73,1.16,1.68,3.11,5.96,11.82,21.6,51.4,"pauloap","Paulo",92.5250059782008,0,34166,"1117689104152637440/vOnsWjIQ_bigger.png",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,27.2416931040579,7,0
"3077007865",0,0.02,0.04,0.08,0.12,0.2,0.26,0.3,0.33,0.41,0.49,0.62,0.84,1.32,2.43,4.62,8.42,15.84,23.46,40.21,"SocialistiPhone","Socialista de iPhone",90.7561378883154,0,33116,"1066864192081276928/WfQ6Yzja_bigger.jpg",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,26.9507516085753,7,0
